State,Year,Quarter,Entity_type,Registered_users,District&pincode.1,id
Tripura,2019,Q1,district,16370,Gomati,16
Tripura,2019,Q1,district,15986,North Tripura,16
Tripura,2019,Q1,district,13219,Dhalai,16
Tripura,2019,Q1,district,11327,Khowai,16
Tripura,2019,Q1,district,8750,Unakoti,16
Tripura,2019,Q1,pincode,14805,799001,16
Tripura,2019,Q1,pincode,10956,799003,16
Tripura,2019,Q1,pincode,7047,799006,16
Tripura,2019,Q1,pincode,6123,799002,16
Tripura,2019,Q1,pincode,5854,799155,16
Tripura,2019,Q1,pincode,5790,799114,16
Tripura,2019,Q1,pincode,5778,799102,16
Tripura,2019,Q1,pincode,5767,799007,16
Tripura,2019,Q1,pincode,5621,799004,16
Tripura,2019,Q1,pincode,4515,799205,16
Tripura,2019,Q2,district,93241,West Tripura,16
Tripura,2019,Q2,district,23743,South Tripura,16
Tripura,2019,Q2,district,21673,Sepahijala,16
Tripura,2019,Q2,district,19505,North Tripura,16
Tripura,2019,Q2,district,19437,Gomati,16
Tripura,2019,Q2,district,15893,Dhalai,16
Tripura,2019,Q2,district,13523,Khowai,16
Tripura,2019,Q2,district,10629,Unakoti,16
Tripura,2019,Q2,pincode,16798,799001,16
Tripura,2019,Q2,pincode,13483,799003,16
Tripura,2019,Q2,pincode,8140,799006,16
Tripura,2019,Q2,pincode,7125,799002,16
Tripura,2019,Q2,pincode,6905,799102,16
Tripura,2019,Q2,pincode,6796,799114,16
Tripura,2019,Q2,pincode,6631,799155,16
Tripura,2019,Q2,pincode,6606,799004,16
Tripura,2019,Q2,pincode,6544,799007,16
Tripura,2019,Q2,pincode,5381,799205,16
Tripura,2019,Q3,district,104949,West Tripura,16
Tripura,2019,Q3,district,26573,South Tripura,16
Tripura,2019,Q3,district,24332,Sepahijala,16
Tripura,2019,Q3,district,22522,North Tripura,16
Tripura,2019,Q3,district,21722,Gomati,16
Tripura,2019,Q3,district,18140,Dhalai,16
Tripura,2019,Q3,district,15092,Khowai,16
Tripura,2019,Q3,district,12126,Unakoti,16
Tripura,2019,Q3,pincode,18755,799001,16
Tripura,2019,Q3,pincode,15422,799003,16
Tripura,2019,Q3,pincode,9187,799006,16
Tripura,2019,Q3,pincode,8029,799002,16
Tripura,2019,Q3,pincode,7680,799102,16
Tripura,2019,Q3,pincode,7570,799114,16
Tripura,2019,Q3,pincode,7391,799004,16
Tripura,2019,Q3,pincode,7245,799007,16
Tripura,2019,Q3,pincode,7186,799155,16
Tripura,2019,Q3,pincode,6016,799205,16
Tripura,2019,Q4,district,114108,West Tripura,16
Tripura,2019,Q4,district,29753,South Tripura,16
Tripura,2019,Q4,district,27322,Sepahijala,16
Tripura,2019,Q4,district,25703,North Tripura,16
Tripura,2019,Q4,district,24160,Gomati,16
Tripura,2019,Q4,district,20609,Dhalai,16
Tripura,2019,Q4,district,16819,Khowai,16
Tripura,2019,Q4,district,13824,Unakoti,16
Tripura,2019,Q4,pincode,20197,799001,16
Tripura,2019,Q4,pincode,16676,799003,16
Tripura,2019,Q4,pincode,9937,799006,16
Tripura,2019,Q4,pincode,8739,799002,16
Tripura,2019,Q4,pincode,8512,799102,16
Tripura,2019,Q4,pincode,8365,799114,16
Tripura,2019,Q4,pincode,8090,799004,16
Tripura,2019,Q4,pincode,8025,799155,16
Tripura,2019,Q4,pincode,7836,799007,16
Tripura,2019,Q4,pincode,6624,799205,16
Tripura,2020,Q1,district,124538,West Tripura,16
Tripura,2020,Q1,district,32716,South Tripura,16
Tripura,2020,Q1,district,30379,Sepahijala,16
Tripura,2020,Q1,district,28648,North Tripura,16
Tripura,2020,Q1,district,26688,Gomati,16
Tripura,2020,Q1,district,22808,Dhalai,16
Tripura,2020,Q1,district,18592,Khowai,16
Tripura,2020,Q1,district,15593,Unakoti,16
Tripura,2020,Q1,pincode,21861,799001,16
Tripura,2020,Q1,pincode,18173,799003,16
Tripura,2020,Q1,pincode,10847,799006,16
Tripura,2020,Q1,pincode,9526,799002,16
Tripura,2020,Q1,pincode,9306,799102,16
Tripura,2020,Q1,pincode,9131,799114,16
Tripura,2020,Q1,pincode,8844,799004,16
Tripura,2020,Q1,pincode,8712,799155,16
Tripura,2020,Q1,pincode,8417,799007,16
Tripura,2020,Q1,pincode,7325,799205,16
Tripura,2020,Q2,district,137156,West Tripura,16
Tripura,2020,Q2,district,36522,South Tripura,16
Tripura,2020,Q2,district,35017,Sepahijala,16
Tripura,2020,Q2,district,32851,North Tripura,16
Tripura,2020,Q2,district,30323,Gomati,16
Tripura,2020,Q2,district,26043,Dhalai,16
Tripura,2020,Q2,district,20922,Khowai,16
Tripura,2020,Q2,district,17832,Unakoti,16
Tripura,2020,Q2,pincode,23830,799001,16
Tripura,2020,Q2,pincode,19686,799003,16
Tripura,2020,Q2,pincode,11961,799006,16
Tripura,2020,Q2,pincode,10583,799102,16
Tripura,2020,Q2,pincode,10419,799002,16
Tripura,2020,Q2,pincode,10138,799114,16
Tripura,2020,Q2,pincode,9850,799004,16
Tripura,2020,Q2,pincode,9468,799155,16
Tripura,2020,Q2,pincode,9103,799007,16
Tripura,2020,Q2,pincode,8237,799205,16
Tripura,2020,Q3,district,151432,West Tripura,16
Tripura,2020,Q3,district,40797,South Tripura,16
Tripura,2020,Q3,district,39970,Sepahijala,16
Tripura,2020,Q3,district,37284,North Tripura,16
Tripura,2020,Q3,district,34073,Gomati,16
Tripura,2020,Q3,district,29515,Dhalai,16
Tripura,2020,Q3,district,23565,Khowai,16
Tripura,2020,Q3,district,20095,Unakoti,16
Tripura,2020,Q3,pincode,26184,799001,16
Tripura,2020,Q3,pincode,21525,799003,16
Tripura,2020,Q3,pincode,13199,799006,16
Tripura,2020,Q3,pincode,11961,799102,16
Tripura,2020,Q3,pincode,11419,799002,16
Tripura,2020,Q3,pincode,11221,799114,16
Tripura,2020,Q3,pincode,10988,799004,16
Tripura,2020,Q3,pincode,10417,799155,16
Tripura,2020,Q3,pincode,9861,799007,16
Tripura,2020,Q3,pincode,9264,799205,16
Tripura,2020,Q4,district,163752,West Tripura,16
Tripura,2020,Q4,district,43899,South Tripura,16
Tripura,2020,Q4,district,43722,Sepahijala,16
Tripura,2020,Q4,district,40886,North Tripura,16
Tripura,2020,Q4,district,37129,Gomati,16
Tripura,2020,Q4,district,32210,Dhalai,16
Tripura,2020,Q4,district,25507,Khowai,16
Tripura,2020,Q4,district,22005,Unakoti,16
Tripura,2020,Q4,pincode,28351,799001,16
Tripura,2020,Q4,pincode,23114,799003,16
Tripura,2020,Q4,pincode,14333,799006,16
Tripura,2020,Q4,pincode,12945,799102,16
Tripura,2020,Q4,pincode,12369,799002,16
Tripura,2020,Q4,pincode,12123,799114,16
Tripura,2020,Q4,pincode,11861,799004,16
Tripura,2020,Q4,pincode,11111,799155,16
Tripura,2020,Q4,pincode,10586,799007,16
Tripura,2020,Q4,pincode,9999,799205,16
Tripura,2021,Q1,district,175841,West Tripura,16
Tripura,2021,Q1,district,47052,South Tripura,16
Tripura,2021,Q1,district,46925,Sepahijala,16
Tripura,2021,Q1,district,44051,North Tripura,16
Tripura,2021,Q1,district,39920,Gomati,16
Tripura,2021,Q1,district,34747,Dhalai,16
Tripura,2021,Q1,district,27361,Khowai,16
Tripura,2021,Q1,district,23739,Unakoti,16
Tripura,2021,Q1,pincode,30415,799001,16
Tripura,2021,Q1,pincode,24761,799003,16
Tripura,2021,Q1,pincode,15407,799006,16
Tripura,2021,Q1,pincode,13875,799102,16
Tripura,2021,Q1,pincode,13259,799002,16
Tripura,2021,Q1,pincode,12991,799114,16
Tripura,2021,Q1,pincode,12718,799004,16
Tripura,2021,Q1,pincode,11835,799155,16
Tripura,2021,Q1,pincode,11404,799007,16
Tripura,2021,Q1,pincode,10728,799205,16
Tripura,2021,Q2,district,188123,West Tripura,16
Tripura,2021,Q2,district,50606,Sepahijala,16
Tripura,2021,Q2,district,50556,South Tripura,16
Tripura,2021,Q2,district,47392,North Tripura,16
Tripura,2021,Q2,district,42972,Gomati,16
Tripura,2021,Q2,district,37460,Dhalai,16
Tripura,2021,Q2,district,29432,Khowai,16
Tripura,2021,Q2,district,25612,Unakoti,16
Tripura,2021,Q2,pincode,32443,799001,16
Tripura,2021,Q2,pincode,26398,799003,16
Tripura,2021,Q2,pincode,16480,799006,16
Tripura,2021,Q2,pincode,14961,799102,16
Tripura,2021,Q2,pincode,14184,799002,16
Tripura,2021,Q2,pincode,13953,799114,16
Tripura,2021,Q2,pincode,13618,799004,16
Tripura,2021,Q2,pincode,12688,799155,16
Tripura,2021,Q2,pincode,12171,799007,16
Tripura,2021,Q2,pincode,11526,799205,16
Tripura,2021,Q3,district,202122,West Tripura,16
Tripura,2021,Q3,district,54797,Sepahijala,16
Tripura,2021,Q3,district,54747,South Tripura,16
Tripura,2021,Q3,district,51321,North Tripura,16
Tripura,2021,Q3,district,46535,Gomati,16
Tripura,2021,Q3,district,40679,Dhalai,16
Tripura,2021,Q3,district,31900,Khowai,16
Tripura,2021,Q3,district,27828,Unakoti,16
Tripura,2021,Q3,pincode,34754,799001,16
Tripura,2021,Q3,pincode,28328,799003,16
Tripura,2021,Q3,pincode,17676,799006,16
Tripura,2021,Q3,pincode,16110,799102,16
Tripura,2021,Q3,pincode,15161,799002,16
Tripura,2021,Q3,pincode,15042,799114,16
Tripura,2021,Q3,pincode,14630,799004,16
Tripura,2021,Q3,pincode,13681,799155,16
Tripura,2021,Q3,pincode,13030,799007,16
Tripura,2021,Q3,pincode,12462,799205,16
Tripura,2021,Q4,district,215860,West Tripura,16
Tripura,2021,Q4,district,58818,Sepahijala,16
Tripura,2021,Q4,district,58777,South Tripura,16
Tripura,2021,Q4,district,55009,North Tripura,16
Tripura,2021,Q4,district,49981,Gomati,16
Tripura,2021,Q4,district,43705,Dhalai,16
Tripura,2021,Q4,district,34253,Khowai,16
Tripura,2021,Q4,district,29889,Unakoti,16
Tripura,2021,Q4,pincode,37053,799001,16
Tripura,2021,Q4,pincode,30202,799003,16
Tripura,2021,Q4,pincode,18860,799006,16
Tripura,2021,Q4,pincode,17294,799102,16
Tripura,2021,Q4,pincode,16156,799002,16
Tripura,2021,Q4,pincode,16098,799114,16
Tripura,2021,Q4,pincode,15668,799004,16
Tripura,2021,Q4,pincode,14625,799155,16
Tripura,2021,Q4,pincode,13875,799007,16
Tripura,2021,Q4,pincode,13336,799205,16
Tripura,2022,Q1,district,229161,West Tripura,16
Tripura,2022,Q1,district,62906,Sepahijala,16
Tripura,2022,Q1,district,62764,South Tripura,16
Tripura,2022,Q1,district,58694,North Tripura,16
Tripura,2022,Q1,district,53356,Gomati,16
Tripura,2022,Q1,district,46680,Dhalai,16
Tripura,2022,Q1,district,36592,Khowai,16
Tripura,2022,Q1,district,31971,Unakoti,16
Tripura,2022,Q1,pincode,39256,799001,16
Tripura,2022,Q1,pincode,31986,799003,16
Tripura,2022,Q1,pincode,20017,799006,16
Tripura,2022,Q1,pincode,18503,799102,16
Tripura,2022,Q1,pincode,17110,799002,16
Tripura,2022,Q1,pincode,17110,799114,16
Tripura,2022,Q1,pincode,16672,799004,16
Tripura,2022,Q1,pincode,15580,799155,16
Tripura,2022,Q1,pincode,14684,799007,16
Tripura,2022,Q1,pincode,14236,799205,16
Tripura,2022,Q2,district,242041,West Tripura,16
Tripura,2022,Q2,district,66602,Sepahijala,16
Tripura,2022,Q2,district,66478,South Tripura,16
Tripura,2022,Q2,district,62140,North Tripura,16
Tripura,2022,Q2,district,56510,Gomati,16
Tripura,2022,Q2,district,49424,Dhalai,16
Tripura,2022,Q2,district,38683,Khowai,16
Tripura,2022,Q2,district,33904,Unakoti,16
Tripura,2022,Q2,pincode,41385,799001,16
Tripura,2022,Q2,pincode,33780,799003,16
Tripura,2022,Q2,pincode,21113,799006,16
Tripura,2022,Q2,pincode,19586,799102,16
Tripura,2022,Q2,pincode,18129,799114,16
Tripura,2022,Q2,pincode,18019,799002,16
Tripura,2022,Q2,pincode,17628,799004,16
Tripura,2022,Q2,pincode,16480,799155,16
Tripura,2022,Q2,pincode,15483,799007,16
Tripura,2022,Q2,pincode,14996,799205,16
Tripura,2022,Q3,district,255161,West Tripura,16
Tripura,2022,Q3,district,70255,Sepahijala,16
Tripura,2022,Q3,district,70107,South Tripura,16
Tripura,2022,Q3,district,65452,North Tripura,16
Tripura,2022,Q3,district,59506,Gomati,16
Tripura,2022,Q3,district,52074,Dhalai,16
Tripura,2022,Q3,district,40758,Khowai,16
Tripura,2022,Q3,district,35830,Unakoti,16
Tripura,2022,Q3,pincode,43603,799001,16
Tripura,2022,Q3,pincode,35586,799003,16
Tripura,2022,Q3,pincode,22254,799006,16
Tripura,2022,Q3,pincode,20683,799102,16
Tripura,2022,Q3,pincode,19108,799114,16
Tripura,2022,Q3,pincode,19010,799002,16
Tripura,2022,Q3,pincode,18606,799004,16
Tripura,2022,Q3,pincode,17384,799155,16
Tripura,2022,Q3,pincode,16301,799007,16
Tripura,2022,Q3,pincode,15835,799205,16
Tripura,2022,Q4,district,267713,West Tripura,16
Tripura,2022,Q4,district,73240,Sepahijala,16
Tripura,2022,Q4,district,73117,South Tripura,16
Tripura,2022,Q4,district,68352,North Tripura,16
Tripura,2022,Q4,district,62115,Gomati,16
Tripura,2022,Q4,district,54280,Dhalai,16
Tripura,2022,Q4,district,42490,Khowai,16
Tripura,2022,Q4,district,37434,Unakoti,16
Tripura,2022,Q4,pincode,45881,799001,16
Tripura,2022,Q4,pincode,37391,799003,16
Tripura,2022,Q4,pincode,23420,799006,16
Tripura,2022,Q4,pincode,21582,799102,16
Tripura,2022,Q4,pincode,20070,799114,16
Tripura,2022,Q4,pincode,19938,799002,16
Tripura,2022,Q4,pincode,19534,799004,16
Tripura,2022,Q4,pincode,18162,799155,16
Tripura,2022,Q4,pincode,17130,799007,16
Tripura,2022,Q4,pincode,16550,799205,16
Uttar Pradesh,2018,Q1,district,448768,Gautam Buddha Nagar,9
Uttar Pradesh,2018,Q1,district,380070,Lucknow,9
Uttar Pradesh,2018,Q1,district,329683,Ghaziabad,9
Uttar Pradesh,2018,Q1,district,220198,Prayagraj,9
Uttar Pradesh,2018,Q1,district,208389,Kanpur Nagar,9
Uttar Pradesh,2018,Q1,district,206788,Varanasi,9
Uttar Pradesh,2018,Q1,district,148387,Agra,9
Uttar Pradesh,2018,Q1,district,132769,Gorakhpur,9
Uttar Pradesh,2018,Q1,district,123619,Meerut,9
Uttar Pradesh,2018,Q1,district,112369,Bareilly,9
Uttar Pradesh,2018,Q1,pincode,114625,201301,9
Uttar Pradesh,2018,Q1,pincode,56583,201307,9
Uttar Pradesh,2018,Q1,pincode,54783,201009,9
Uttar Pradesh,2018,Q1,pincode,51023,211002,9
Uttar Pradesh,2018,Q1,pincode,49362,201318,9
Uttar Pradesh,2018,Q1,pincode,42420,201308,9
Uttar Pradesh,2018,Q1,pincode,41193,250001,9
Uttar Pradesh,2018,Q1,pincode,38782,201014,9
Uttar Pradesh,2018,Q1,pincode,38589,226010,9
Uttar Pradesh,2018,Q1,pincode,37654,201304,9
Uttar Pradesh,2018,Q2,district,586350,Gautam Buddha Nagar,9
Uttar Pradesh,2018,Q2,district,506261,Lucknow,9
Uttar Pradesh,2018,Q2,district,434115,Ghaziabad,9
Uttar Pradesh,2018,Q2,district,297113,Prayagraj,9
Uttar Pradesh,2018,Q2,district,288325,Varanasi,9
Uttar Pradesh,2018,Q2,district,285101,Kanpur Nagar,9
Uttar Pradesh,2018,Q2,district,205298,Agra,9
Uttar Pradesh,2018,Q2,district,181126,Gorakhpur,9
Uttar Pradesh,2018,Q2,district,167212,Meerut,9
Uttar Pradesh,2018,Q2,district,152939,Bareilly,9
Uttar Pradesh,2018,Q2,pincode,151073,201301,9
Uttar Pradesh,2018,Q2,pincode,72411,201307,9
Uttar Pradesh,2018,Q2,pincode,71991,201009,9
Uttar Pradesh,2018,Q2,pincode,68114,211002,9
Uttar Pradesh,2018,Q2,pincode,63900,201318,9
Uttar Pradesh,2018,Q2,pincode,54856,250001,9
Uttar Pradesh,2018,Q2,pincode,53985,201308,9
Uttar Pradesh,2018,Q2,pincode,51161,226010,9
Uttar Pradesh,2018,Q2,pincode,50249,201014,9
Uttar Pradesh,2018,Q2,pincode,49291,201304,9
Uttar Pradesh,2018,Q3,district,727480,Gautam Buddha Nagar,9
Uttar Pradesh,2018,Q3,district,620328,Lucknow,9
Uttar Pradesh,2018,Q3,district,538532,Ghaziabad,9
Uttar Pradesh,2018,Q3,district,363743,Prayagraj,9
Uttar Pradesh,2018,Q3,district,352604,Varanasi,9
Uttar Pradesh,2018,Q3,district,349250,Kanpur Nagar,9
Uttar Pradesh,2018,Q3,district,257453,Agra,9
Uttar Pradesh,2018,Q3,district,224409,Gorakhpur,9
Uttar Pradesh,2018,Q3,district,205977,Meerut,9
Uttar Pradesh,2018,Q3,district,187467,Bareilly,9
Uttar Pradesh,2018,Q3,pincode,188664,201301,9
Uttar Pradesh,2018,Q3,pincode,89958,201307,9
Uttar Pradesh,2018,Q3,pincode,88997,201009,9
Uttar Pradesh,2018,Q3,pincode,81996,211002,9
Uttar Pradesh,2018,Q3,pincode,77173,201318,9
Uttar Pradesh,2018,Q3,pincode,66777,250001,9
Uttar Pradesh,2018,Q3,pincode,66265,201308,9
Uttar Pradesh,2018,Q3,pincode,63092,201014,9
Uttar Pradesh,2018,Q3,pincode,62616,226010,9
Uttar Pradesh,2018,Q3,pincode,61745,201304,9
Uttar Pradesh,2018,Q4,district,951342,Gautam Buddha Nagar,9
Uttar Pradesh,2018,Q4,district,765152,Lucknow,9
Uttar Pradesh,2018,Q4,district,713372,Ghaziabad,9
Uttar Pradesh,2018,Q4,district,451019,Prayagraj,9
Uttar Pradesh,2018,Q4,district,447144,Varanasi,9
Uttar Pradesh,2018,Q4,district,434315,Kanpur Nagar,9
Uttar Pradesh,2018,Q4,district,322749,Agra,9
Uttar Pradesh,2018,Q4,district,279761,Gorakhpur,9
Uttar Pradesh,2018,Q4,district,258843,Meerut,9
Uttar Pradesh,2018,Q4,district,233073,Bareilly,9
Uttar Pradesh,2018,Q4,pincode,250205,201301,9
Uttar Pradesh,2018,Q4,pincode,118561,201009,9
Uttar Pradesh,2018,Q4,pincode,115602,201307,9
Uttar Pradesh,2018,Q4,pincode,99215,211002,9
Uttar Pradesh,2018,Q4,pincode,98765,201318,9
Uttar Pradesh,2018,Q4,pincode,83251,201102,9
Uttar Pradesh,2018,Q4,pincode,83096,201308,9
Uttar Pradesh,2018,Q4,pincode,82743,250001,9
Uttar Pradesh,2018,Q4,pincode,81787,201014,9
Uttar Pradesh,2018,Q4,pincode,81781,201304,9
Uttar Pradesh,2019,Q1,district,1143614,Gautam Buddha Nagar,9
Uttar Pradesh,2019,Q1,district,896208,Lucknow,9
Uttar Pradesh,2019,Q1,district,859583,Ghaziabad,9
Uttar Pradesh,2019,Q1,district,532230,Prayagraj,9
Uttar Pradesh,2019,Q1,district,524667,Varanasi,9
Uttar Pradesh,2019,Q1,district,511583,Kanpur Nagar,9
Uttar Pradesh,2019,Q1,district,392222,Agra,9
Uttar Pradesh,2019,Q1,district,336196,Gorakhpur,9
Uttar Pradesh,2019,Q1,district,311930,Meerut,9
Uttar Pradesh,2019,Q1,district,279714,Bareilly,9
Uttar Pradesh,2019,Q1,pincode,301260,201301,9
Uttar Pradesh,2019,Q1,pincode,144046,201009,9
Uttar Pradesh,2019,Q1,pincode,135947,201307,9
Uttar Pradesh,2019,Q1,pincode,118300,201318,9
Uttar Pradesh,2019,Q1,pincode,115266,211002,9
Uttar Pradesh,2019,Q1,pincode,103700,201102,9
Uttar Pradesh,2019,Q1,pincode,98500,201304,9
Uttar Pradesh,2019,Q1,pincode,98424,250001,9
Uttar Pradesh,2019,Q1,pincode,97239,201308,9
Uttar Pradesh,2019,Q1,pincode,95743,201014,9
Uttar Pradesh,2019,Q2,district,1282816,Gautam Buddha Nagar,9
Uttar Pradesh,2019,Q2,district,1011470,Lucknow,9
Uttar Pradesh,2019,Q2,district,975605,Ghaziabad,9
Uttar Pradesh,2019,Q2,district,602739,Prayagraj,9
Uttar Pradesh,2019,Q2,district,585796,Kanpur Nagar,9
Uttar Pradesh,2019,Q2,district,583444,Varanasi,9
Uttar Pradesh,2019,Q2,district,461224,Agra,9
Uttar Pradesh,2019,Q2,district,387961,Gorakhpur,9
Uttar Pradesh,2019,Q2,district,361091,Meerut,9
Uttar Pradesh,2019,Q2,district,318597,Bareilly,9
Uttar Pradesh,2019,Q2,pincode,336709,201301,9
Uttar Pradesh,2019,Q2,pincode,163175,201009,9
Uttar Pradesh,2019,Q2,pincode,150570,201307,9
Uttar Pradesh,2019,Q2,pincode,132350,201318,9
Uttar Pradesh,2019,Q2,pincode,127093,211002,9
Uttar Pradesh,2019,Q2,pincode,120848,201102,9
Uttar Pradesh,2019,Q2,pincode,114100,250001,9
Uttar Pradesh,2019,Q2,pincode,110497,201304,9
Uttar Pradesh,2019,Q2,pincode,107652,201308,9
Uttar Pradesh,2019,Q2,pincode,106204,201014,9
Uttar Pradesh,2019,Q3,district,1415905,Gautam Buddha Nagar,9
Uttar Pradesh,2019,Q3,district,1124832,Lucknow,9
Uttar Pradesh,2019,Q3,district,1088568,Ghaziabad,9
Uttar Pradesh,2019,Q3,district,667277,Prayagraj,9
Uttar Pradesh,2019,Q3,district,655175,Kanpur Nagar,9
Uttar Pradesh,2019,Q3,district,639586,Varanasi,9
Uttar Pradesh,2019,Q3,district,530228,Agra,9
Uttar Pradesh,2019,Q3,district,434172,Gorakhpur,9
Uttar Pradesh,2019,Q3,district,408972,Meerut,9
Uttar Pradesh,2019,Q3,district,356146,Bareilly,9
Uttar Pradesh,2019,Q3,pincode,369425,201301,9
Uttar Pradesh,2019,Q3,pincode,181701,201009,9
Uttar Pradesh,2019,Q3,pincode,164576,201307,9
Uttar Pradesh,2019,Q3,pincode,145568,201318,9
Uttar Pradesh,2019,Q3,pincode,139053,201102,9
Uttar Pradesh,2019,Q3,pincode,138117,211002,9
Uttar Pradesh,2019,Q3,pincode,129231,250001,9
Uttar Pradesh,2019,Q3,pincode,121814,201304,9
Uttar Pradesh,2019,Q3,pincode,117632,201308,9
Uttar Pradesh,2019,Q3,pincode,116900,247001,9
Uttar Pradesh,2019,Q4,district,1537791,Gautam Buddha Nagar,9
Uttar Pradesh,2019,Q4,district,1221681,Lucknow,9
Uttar Pradesh,2019,Q4,district,1189357,Ghaziabad,9
Uttar Pradesh,2019,Q4,district,738307,Prayagraj,9
Uttar Pradesh,2019,Q4,district,718251,Kanpur Nagar,9
Uttar Pradesh,2019,Q4,district,706509,Varanasi,9
Uttar Pradesh,2019,Q4,district,593453,Agra,9
Uttar Pradesh,2019,Q4,district,483523,Gorakhpur,9
Uttar Pradesh,2019,Q4,district,455353,Meerut,9
Uttar Pradesh,2019,Q4,district,398897,Bareilly,9
Uttar Pradesh,2019,Q4,pincode,398548,201301,9
Uttar Pradesh,2019,Q4,pincode,198846,201009,9
Uttar Pradesh,2019,Q4,pincode,177022,201307,9
Uttar Pradesh,2019,Q4,pincode,157783,201318,9
Uttar Pradesh,2019,Q4,pincode,156516,201102,9
Uttar Pradesh,2019,Q4,pincode,149208,211002,9
Uttar Pradesh,2019,Q4,pincode,142373,250001,9
Uttar Pradesh,2019,Q4,pincode,132136,201304,9
Uttar Pradesh,2019,Q4,pincode,128979,247001,9
Uttar Pradesh,2019,Q4,pincode,126492,201308,9
Uttar Pradesh,2020,Q1,district,1656331,Gautam Buddha Nagar,9
Uttar Pradesh,2020,Q1,district,1329098,Lucknow,9
Uttar Pradesh,2020,Q1,district,1296464,Ghaziabad,9
Uttar Pradesh,2020,Q1,district,816436,Prayagraj,9
Uttar Pradesh,2020,Q1,district,788847,Kanpur Nagar,9
Uttar Pradesh,2020,Q1,district,777234,Varanasi,9
Uttar Pradesh,2020,Q1,district,668251,Agra,9
