,State,Year,Quater,District,Registered_user,App_opening,id
8688,Mizoram,2020,Q1,Lawngtlai District,3996,63102,15
8689,Mizoram,2020,Q1,Kolasib District,3360,54171,15
8690,Mizoram,2020,Q1,Champhai District,2448,27677,15
8691,Mizoram,2020,Q1,Saiha District,1293,19271,15
8692,Mizoram,2020,Q2,Serchhip District,2379,36361,15
8693,Mizoram,2020,Q2,Aizawl District,29637,335207,15
8694,Mizoram,2020,Q2,Lunglei District,7006,108200,15
8695,Mizoram,2020,Q2,Mamit District,2911,57414,15
8696,Mizoram,2020,Q2,Lawngtlai District,4977,86175,15
8697,Mizoram,2020,Q2,Kolasib District,4022,58398,15
8698,Mizoram,2020,Q2,Champhai District,3052,33178,15
8699,Mizoram,2020,Q2,Saiha District,1590,24375,15
8700,Mizoram,2020,Q3,Serchhip District,2871,42356,15
8701,Mizoram,2020,Q3,Aizawl District,36225,447023,15
8702,Mizoram,2020,Q3,Lunglei District,8442,125325,15
8703,Mizoram,2020,Q3,Mamit District,3597,63884,15
8704,Mizoram,2020,Q3,Lawngtlai District,6412,113452,15
8705,Mizoram,2020,Q3,Kolasib District,4923,62203,15
8706,Mizoram,2020,Q3,Champhai District,3883,43126,15
8707,Mizoram,2020,Q3,Saiha District,1962,27496,15
8708,Mizoram,2020,Q4,Serchhip District,3313,52819,15
8709,Mizoram,2020,Q4,Aizawl District,41500,529828,15
8710,Mizoram,2020,Q4,Lunglei District,9794,152987,15
8711,Mizoram,2020,Q4,Mamit District,4083,71430,15
8712,Mizoram,2020,Q4,Lawngtlai District,7618,129218,15
8713,Mizoram,2020,Q4,Kolasib District,5599,74081,15
8714,Mizoram,2020,Q4,Champhai District,4550,52622,15
8715,Mizoram,2020,Q4,Saiha District,2274,33197,15
8716,Mizoram,2021,Q1,Serchhip District,3582,54129,15
8717,Mizoram,2021,Q1,Aizawl District,45103,567367,15
8718,Mizoram,2021,Q1,Lunglei District,10638,166946,15
8719,Mizoram,2021,Q1,Mamit District,4467,79255,15
8720,Mizoram,2021,Q1,Lawngtlai District,8386,137614,15
8721,Mizoram,2021,Q1,Kolasib District,6120,96924,15
8722,Mizoram,2021,Q1,Champhai District,4968,55350,15
8723,Mizoram,2021,Q1,Saiha District,2486,35629,15
8724,Mizoram,2021,Q2,Serchhip District,3884,303117,15
8725,Mizoram,2021,Q2,Aizawl District,48525,956557,15
8726,Mizoram,2021,Q2,Lunglei District,11491,780417,15
8727,Mizoram,2021,Q2,Mamit District,4882,453423,15
8728,Mizoram,2021,Q2,Lawngtlai District,9096,550626,15
8729,Mizoram,2021,Q2,Kolasib District,6624,510345,15
8730,Mizoram,2021,Q2,Champhai District,5366,249755,15
8731,Mizoram,2021,Q2,Saiha District,2684,210357,15
8732,Mizoram,2021,Q3,Serchhip District,4255,387777,15
8733,Mizoram,2021,Q3,Aizawl District,52313,1288111,15
8734,Mizoram,2021,Q3,Lunglei District,12614,970616,15
8735,Mizoram,2021,Q3,Mamit District,5392,624924,15
8736,Mizoram,2021,Q3,Lawngtlai District,9954,684849,15
8737,Mizoram,2021,Q3,Kolasib District,7229,736071,15
8738,Mizoram,2021,Q3,Champhai District,5935,454912,15
8739,Mizoram,2021,Q3,Saiha District,2955,238458,15
8740,Mizoram,2021,Q4,Serchhip District,4614,99728,15
8741,Mizoram,2021,Q4,Aizawl District,56005,896356,15
8742,Mizoram,2021,Q4,Lunglei District,13668,295869,15
8743,Mizoram,2021,Q4,Mamit District,5887,175533,15
8744,Mizoram,2021,Q4,Lawngtlai District,10738,256494,15
8745,Mizoram,2021,Q4,Kolasib District,7850,185446,15
8746,Mizoram,2021,Q4,Champhai District,6447,126351,15
8747,Mizoram,2021,Q4,Saiha District,3196,58341,15
8748,Mizoram,2022,Q1,Serchhip District,4906,920558,15
8749,Mizoram,2022,Q1,Aizawl District,59433,2197478,15
8750,Mizoram,2022,Q1,Lunglei District,14538,3219546,15
8751,Mizoram,2022,Q1,Mamit District,6299,1986920,15
8752,Mizoram,2022,Q1,Lawngtlai District,11459,1752134,15
8753,Mizoram,2022,Q1,Kolasib District,8375,2007152,15
8754,Mizoram,2022,Q1,Champhai District,6875,2016621,15
8755,Mizoram,2022,Q1,Saiha District,3410,786248,15
8756,Mizoram,2022,Q2,Serchhip District,5170,894658,15
8757,Mizoram,2022,Q2,Aizawl District,62605,2748818,15
8758,Mizoram,2022,Q2,Lunglei District,15302,2951387,15
8759,Mizoram,2022,Q2,Mamit District,6641,2413372,15
8760,Mizoram,2022,Q2,Lawngtlai District,12114,2270215,15
8761,Mizoram,2022,Q2,Kolasib District,8872,2351887,15
8762,Mizoram,2022,Q2,Champhai District,7233,2153488,15
8763,Mizoram,2022,Q2,Saiha District,3598,862725,15
8764,Mizoram,2022,Q3,Serchhip District,5390,730041,15
8765,Mizoram,2022,Q3,Aizawl District,65940,2195876,15
8766,Mizoram,2022,Q3,Lunglei District,16062,2569119,15
8767,Mizoram,2022,Q3,Mamit District,6931,2217320,15
8768,Mizoram,2022,Q3,Lawngtlai District,12771,2317141,15
8769,Mizoram,2022,Q3,Kolasib District,9300,2635671,15
8770,Mizoram,2022,Q3,Champhai District,7576,1760032,15
8771,Mizoram,2022,Q3,Saiha District,3765,1131963,15
8772,Mizoram,2022,Q4,Serchhip District,5551,119776,15
8773,Mizoram,2022,Q4,Aizawl District,68925,1314560,15
8774,Mizoram,2022,Q4,Lunglei District,16676,464686,15
8775,Mizoram,2022,Q4,Mamit District,7086,285294,15
8776,Mizoram,2022,Q4,Lawngtlai District,13303,425324,15
8777,Mizoram,2022,Q4,Kolasib District,9602,271438,15
8778,Mizoram,2022,Q4,Champhai District,7814,170238,15
8779,Mizoram,2022,Q4,Saiha District,3913,93235,15
8780,Nagaland,2018,Q1,Mon District,525,0,13
8781,Nagaland,2018,Q1,Phek District,487,0,13
8782,Nagaland,2018,Q1,Longleng District,121,0,13
8783,Nagaland,2018,Q1,Mokokchung District,1043,0,13
8784,Nagaland,2018,Q1,Kiphire District,168,0,13
8785,Nagaland,2018,Q1,Kohima District,3036,0,13
8786,Nagaland,2018,Q1,Tuensang District,377,0,13
8787,Nagaland,2018,Q1,Peren District,218,0,13
8788,Nagaland,2018,Q1,Dimapur District,8249,0,13
8789,Nagaland,2018,Q1,Zunheboto District,385,0,13
8790,Nagaland,2018,Q1,Wokha District,465,0,13
8791,Nagaland,2018,Q2,Mon District,892,0,13
8792,Nagaland,2018,Q2,Phek District,736,0,13
8793,Nagaland,2018,Q2,Longleng District,198,0,13
8794,Nagaland,2018,Q2,Mokokchung District,1616,0,13
8795,Nagaland,2018,Q2,Kiphire District,258,0,13
8796,Nagaland,2018,Q2,Kohima District,4395,0,13
8797,Nagaland,2018,Q2,Tuensang District,594,0,13
8798,Nagaland,2018,Q2,Peren District,358,0,13
8799,Nagaland,2018,Q2,Dimapur District,12093,0,13
8800,Nagaland,2018,Q2,Zunheboto District,593,0,13
8801,Nagaland,2018,Q2,Wokha District,703,0,13
8802,Nagaland,2018,Q3,Mon District,1287,0,13
8803,Nagaland,2018,Q3,Phek District,1083,0,13
8804,Nagaland,2018,Q3,Longleng District,307,0,13
8805,Nagaland,2018,Q3,Mokokchung District,2313,0,13
8806,Nagaland,2018,Q3,Kiphire District,465,0,13
8807,Nagaland,2018,Q3,Kohima District,6298,0,13
8808,Nagaland,2018,Q3,Tuensang District,934,0,13
8809,Nagaland,2018,Q3,Peren District,526,0,13
8810,Nagaland,2018,Q3,Dimapur District,17039,0,13
8811,Nagaland,2018,Q3,Zunheboto District,821,0,13
8812,Nagaland,2018,Q3,Wokha District,1017,0,13
8813,Nagaland,2018,Q4,Mon District,1884,0,13
8814,Nagaland,2018,Q4,Phek District,1419,0,13
8815,Nagaland,2018,Q4,Longleng District,400,0,13
8816,Nagaland,2018,Q4,Mokokchung District,2986,0,13
8817,Nagaland,2018,Q4,Kiphire District,661,0,13
8818,Nagaland,2018,Q4,Kohima District,8583,0,13
8819,Nagaland,2018,Q4,Tuensang District,1261,0,13
8820,Nagaland,2018,Q4,Peren District,710,0,13
8821,Nagaland,2018,Q4,Dimapur District,22603,0,13
8822,Nagaland,2018,Q4,Zunheboto District,1099,0,13
8823,Nagaland,2018,Q4,Wokha District,1391,0,13
8824,Nagaland,2019,Q1,Mon District,2458,0,13
8825,Nagaland,2019,Q1,Phek District,1727,0,13
8826,Nagaland,2019,Q1,Longleng District,539,0,13
8827,Nagaland,2019,Q1,Mokokchung District,3721,0,13
8828,Nagaland,2019,Q1,Kiphire District,862,0,13
8829,Nagaland,2019,Q1,Kohima District,10747,0,13
8830,Nagaland,2019,Q1,Tuensang District,1678,0,13
8831,Nagaland,2019,Q1,Peren District,884,0,13
8832,Nagaland,2019,Q1,Dimapur District,28091,0,13
8833,Nagaland,2019,Q1,Zunheboto District,1374,0,13
8834,Nagaland,2019,Q1,Wokha District,1830,0,13
8835,Nagaland,2019,Q2,Mon District,3210,22791,13
8836,Nagaland,2019,Q2,Phek District,2143,11191,13
8837,Nagaland,2019,Q2,Longleng District,733,3307,13
8838,Nagaland,2019,Q2,Mokokchung District,4655,22610,13
8839,Nagaland,2019,Q2,Kiphire District,1084,6043,13
8840,Nagaland,2019,Q2,Kohima District,13108,75589,13
8841,Nagaland,2019,Q2,Tuensang District,2152,13264,13
8842,Nagaland,2019,Q2,Peren District,1148,6185,13
8843,Nagaland,2019,Q2,Dimapur District,34567,179762,13
8844,Nagaland,2019,Q2,Zunheboto District,1680,8800,13
8845,Nagaland,2019,Q2,Wokha District,2411,12955,13
8846,Nagaland,2019,Q3,Mon District,3976,77622,13
8847,Nagaland,2019,Q3,Phek District,2642,43090,13
8848,Nagaland,2019,Q3,Longleng District,907,13903,13
8849,Nagaland,2019,Q3,Mokokchung District,5593,80637,13
8850,Nagaland,2019,Q3,Kiphire District,1251,21298,13
8851,Nagaland,2019,Q3,Kohima District,15677,255404,13
8852,Nagaland,2019,Q3,Tuensang District,2599,46041,13
8853,Nagaland,2019,Q3,Peren District,1377,22149,13
8854,Nagaland,2019,Q3,Dimapur District,41036,608938,13
8855,Nagaland,2019,Q3,Zunheboto District,2058,32884,13
8856,Nagaland,2019,Q3,Wokha District,2961,42056,13
8857,Nagaland,2019,Q4,Mon District,4863,102617,13
8858,Nagaland,2019,Q4,Phek District,3109,49838,13
8859,Nagaland,2019,Q4,Longleng District,1135,17569,13
8860,Nagaland,2019,Q4,Mokokchung District,6606,93364,13
8861,Nagaland,2019,Q4,Kiphire District,1460,22231,13
8862,Nagaland,2019,Q4,Kohima District,18232,285979,13
8863,Nagaland,2019,Q4,Tuensang District,3081,54440,13
8864,Nagaland,2019,Q4,Peren District,1623,25611,13
8865,Nagaland,2019,Q4,Dimapur District,47000,706997,13
8866,Nagaland,2019,Q4,Zunheboto District,2475,47324,13
8867,Nagaland,2019,Q4,Wokha District,3540,48581,13
8868,Nagaland,2020,Q1,Mon District,5747,119902,13
8869,Nagaland,2020,Q1,Phek District,3637,59218,13
8870,Nagaland,2020,Q1,Longleng District,1430,23944,13
8871,Nagaland,2020,Q1,Mokokchung District,7626,104247,13
8872,Nagaland,2020,Q1,Kiphire District,1814,33191,13
8873,Nagaland,2020,Q1,Kohima District,20644,320294,13
8874,Nagaland,2020,Q1,Tuensang District,3634,60792,13
8875,Nagaland,2020,Q1,Peren District,1899,31361,13
8876,Nagaland,2020,Q1,Dimapur District,53696,817430,13
8877,Nagaland,2020,Q1,Zunheboto District,2898,51964,13
8878,Nagaland,2020,Q1,Wokha District,4118,62177,13
8879,Nagaland,2020,Q2,Mon District,7917,165317,13
8880,Nagaland,2020,Q2,Phek District,4535,89799,13
8881,Nagaland,2020,Q2,Longleng District,1881,37771,13
8882,Nagaland,2020,Q2,Mokokchung District,9559,137981,13
8883,Nagaland,2020,Q2,Kiphire District,2423,50366,13
8884,Nagaland,2020,Q2,Kohima District,24236,394202,13
8885,Nagaland,2020,Q2,Tuensang District,4779,89346,13
8886,Nagaland,2020,Q2,Peren District,2534,49593,13
8887,Nagaland,2020,Q2,Dimapur District,63398,943503,13
8888,Nagaland,2020,Q2,Zunheboto District,3647,72550,13
8889,Nagaland,2020,Q2,Wokha District,5296,88851,13
8890,Nagaland,2020,Q3,Mon District,13591,278675,13
8891,Nagaland,2020,Q3,Phek District,6151,116457,13
8892,Nagaland,2020,Q3,Longleng District,2731,50281,13
8893,Nagaland,2020,Q3,Mokokchung District,13155,195554,13
8894,Nagaland,2020,Q3,Kiphire District,3306,59821,13
8895,Nagaland,2020,Q3,Kohima District,31483,486239,13
8896,Nagaland,2020,Q3,Tuensang District,7220,132509,13
8897,Nagaland,2020,Q3,Peren District,3486,63251,13
8898,Nagaland,2020,Q3,Dimapur District,79061,1243188,13
8899,Nagaland,2020,Q3,Zunheboto District,4942,95585,13
8900,Nagaland,2020,Q3,Wokha District,7980,147082,13
8901,Nagaland,2020,Q4,Mon District,14932,210817,13
8902,Nagaland,2020,Q4,Phek District,6888,116654,13
8903,Nagaland,2020,Q4,Longleng District,3091,53696,13
8904,Nagaland,2020,Q4,Mokokchung District,14511,193976,13
8905,Nagaland,2020,Q4,Kiphire District,3629,49752,13
8906,Nagaland,2020,Q4,Kohima District,34872,506507,13
8907,Nagaland,2020,Q4,Tuensang District,8177,123923,13
8908,Nagaland,2020,Q4,Peren District,3919,59618,13
8909,Nagaland,2020,Q4,Dimapur District,87807,1378850,13
8910,Nagaland,2020,Q4,Zunheboto District,5541,88612,13
8911,Nagaland,2020,Q4,Wokha District,8821,139716,13
8912,Nagaland,2021,Q1,Mon District,16154,207141,13
8913,Nagaland,2021,Q1,Phek District,7536,115057,13
8914,Nagaland,2021,Q1,Longleng District,3428,58910,13
8915,Nagaland,2021,Q1,Mokokchung District,15634,194365,13
8916,Nagaland,2021,Q1,Kiphire District,3904,50891,13
8917,Nagaland,2021,Q1,Kohima District,37488,530009,13
8918,Nagaland,2021,Q1,Tuensang District,8866,118643,13
8919,Nagaland,2021,Q1,Peren District,4286,59784,13
8920,Nagaland,2021,Q1,Dimapur District,94968,1432598,13
8921,Nagaland,2021,Q1,Zunheboto District,6013,81959,13
8922,Nagaland,2021,Q1,Wokha District,9531,131224,13
8923,Nagaland,2021,Q2,Mon District,17389,824300,13
8924,Nagaland,2021,Q2,Phek District,8134,698566,13
8925,Nagaland,2021,Q2,Longleng District,3696,336996,13
8926,Nagaland,2021,Q2,Mokokchung District,16857,575184,13
8927,Nagaland,2021,Q2,Kiphire District,4224,248094,13
8928,Nagaland,2021,Q2,Kohima District,40277,831177,13
8929,Nagaland,2021,Q2,Tuensang District,9565,462581,13
8930,Nagaland,2021,Q2,Peren District,4641,320237,13
8931,Nagaland,2021,Q2,Dimapur District,101835,1414183,13
8932,Nagaland,2021,Q2,Zunheboto District,6487,513142,13
8933,Nagaland,2021,Q2,Wokha District,10232,492432,13
8934,Nagaland,2021,Q3,Mon District,18911,1029901,13
8935,Nagaland,2021,Q3,Phek District,8933,1030765,13
8936,Nagaland,2021,Q3,Longleng District,4081,349624,13
8937,Nagaland,2021,Q3,Mokokchung District,18340,801280,13
8938,Nagaland,2021,Q3,Kiphire District,4626,279525,13
8939,Nagaland,2021,Q3,Kohima District,43467,1074462,13
8940,Nagaland,2021,Q3,Tuensang District,10433,675034,13
8941,Nagaland,2021,Q3,Peren District,5089,434939,13
8942,Nagaland,2021,Q3,Dimapur District,109644,1768717,13
8943,Nagaland,2021,Q3,Zunheboto District,7147,583917,13
8944,Nagaland,2021,Q3,Wokha District,11126,633827,13
8945,Nagaland,2021,Q4,Mon District,20409,427566,13
8946,Nagaland,2021,Q4,Phek District,9753,298676,13
8947,Nagaland,2021,Q4,Longleng District,4457,120703,13
8948,Nagaland,2021,Q4,Mokokchung District,19747,404932,13
8949,Nagaland,2021,Q4,Kiphire District,5047,109617,13
8950,Nagaland,2021,Q4,Kohima District,46621,1100010,13
8951,Nagaland,2021,Q4,Tuensang District,11300,252598,13
8952,Nagaland,2021,Q4,Peren District,5509,151217,13
8953,Nagaland,2021,Q4,Dimapur District,117388,3026184,13
8954,Nagaland,2021,Q4,Zunheboto District,7765,178142,13
8955,Nagaland,2021,Q4,Wokha District,11994,313692,13
8956,Nagaland,2022,Q1,Mon District,21773,3482625,13
8957,Nagaland,2022,Q1,Phek District,10413,2897460,13
8958,Nagaland,2022,Q1,Longleng District,4772,1154178,13
8959,Nagaland,2022,Q1,Mokokchung District,21029,2505397,13
8960,Nagaland,2022,Q1,Kiphire District,5368,1305848,13
8961,Nagaland,2022,Q1,Kohima District,49523,1741671,13
8962,Nagaland,2022,Q1,Tuensang District,12057,2545145,13
8963,Nagaland,2022,Q1,Peren District,5881,1439905,13
8964,Nagaland,2022,Q1,Dimapur District,124644,2509940,13
8965,Nagaland,2022,Q1,Zunheboto District,8280,2214871,13
8966,Nagaland,2022,Q1,Wokha District,12743,2409013,13
8967,Nagaland,2022,Q2,Mon District,23037,3821181,13
8968,Nagaland,2022,Q2,Phek District,11005,3435858,13
8969,Nagaland,2022,Q2,Longleng District,5029,1179216,13
8970,Nagaland,2022,Q2,Mokokchung District,22136,2652528,13
8971,Nagaland,2022,Q2,Kiphire District,5687,1607993,13
8972,Nagaland,2022,Q2,Kohima District,52343,2058108,13
8973,Nagaland,2022,Q2,Tuensang District,12747,3216508,13
8974,Nagaland,2022,Q2,Peren District,6212,1814906,13
8975,Nagaland,2022,Q2,Dimapur District,131738,2935606,13
8976,Nagaland,2022,Q2,Zunheboto District,8753,2960517,13
8977,Nagaland,2022,Q2,Wokha District,13417,2970010,13
8978,Nagaland,2022,Q3,Mon District,24237,4897532,13
8979,Nagaland,2022,Q3,Phek District,11494,4023861,13
8980,Nagaland,2022,Q3,Longleng District,5296,1261486,13
8981,Nagaland,2022,Q3,Mokokchung District,23192,2846226,13
8982,Nagaland,2022,Q3,Kiphire District,5963,1467835,13
8983,Nagaland,2022,Q3,Kohima District,55046,2961074,13
8984,Nagaland,2022,Q3,Tuensang District,13393,3246736,13
8985,Nagaland,2022,Q3,Peren District,6534,1704388,13
8986,Nagaland,2022,Q3,Dimapur District,139011,3144275,13
8987,Nagaland,2022,Q3,Zunheboto District,9128,2539990,13
8988,Nagaland,2022,Q3,Wokha District,14092,3135963,13
8989,Nagaland,2022,Q4,Mon District,25340,944668,13
8990,Nagaland,2022,Q4,Phek District,11847,510573,13
8991,Nagaland,2022,Q4,Longleng District,5473,179637,13
8992,Nagaland,2022,Q4,Mokokchung District,24045,629958,13
8993,Nagaland,2022,Q4,Kiphire District,6211,205395,13
8994,Nagaland,2022,Q4,Kohima District,57592,2012490,13
8995,Nagaland,2022,Q4,Tuensang District,13900,447454,13
8996,Nagaland,2022,Q4,Peren District,6750,258849,13
8997,Nagaland,2022,Q4,Dimapur District,145923,5066680,13
8998,Nagaland,2022,Q4,Zunheboto District,9422,269436,13
8999,Nagaland,2022,Q4,Wokha District,14702,646442,13
9000,Odisha,2018,Q1,Rayagada District,21756,0,21
9001,Odisha,2018,Q1,Koraput District,25395,0,21
9002,Odisha,2018,Q1,Malkangiri District,5396,0,21
9003,Odisha,2018,Q1,Sambalpur District,47017,0,21
9004,Odisha,2018,Q1,Kalahandi District,30605,0,21
9005,Odisha,2018,Q1,Anugul District,56617,0,21
9006,Odisha,2018,Q1,Ganjam District,126158,0,21
9007,Odisha,2018,Q1,Jajapur District,81133,0,21
9008,Odisha,2018,Q1,Bargarh District,32489,0,21
9009,Odisha,2018,Q1,Dhenkanal District,46024,0,21
9010,Odisha,2018,Q1,Bhadrak District,58050,0,21
9011,Odisha,2018,Q1,Nuapada District,8252,0,21
9012,Odisha,2018,Q1,Kendujhar District,58968,0,21
9013,Odisha,2018,Q1,Mayurbhanj District,50472,0,21
9014,Odisha,2018,Q1,Jharsuguda District,32514,0,21
9015,Odisha,2018,Q1,Kandhamal District,10809,0,21
9016,Odisha,2018,Q1,Deogarh District,5322,0,21
9017,Odisha,2018,Q1,Sundargarh District,75201,0,21
9018,Odisha,2018,Q1,Jagatsinghapur District,49264,0,21
9019,Odisha,2018,Q1,Balangir District,35271,0,21
9020,Odisha,2018,Q1,Baleshwar District,100919,0,21
9021,Odisha,2018,Q1,Puri District,69923,0,21
9022,Odisha,2018,Q1,Sonepur District,15900,0,21
9023,Odisha,2018,Q1,Khordha District,308390,0,21
9024,Odisha,2018,Q1,Boudh District,9077,0,21
9025,Odisha,2018,Q1,Gajapati District,9743,0,21
9026,Odisha,2018,Q1,Nayagarh District,33533,0,21
9027,Odisha,2018,Q1,Nabarangpur District,9466,0,21
9028,Odisha,2018,Q1,Kendrapara District,44379,0,21
9029,Odisha,2018,Q1,Cuttack District,135972,0,21
9030,Odisha,2018,Q2,Rayagada District,29995,0,21
9031,Odisha,2018,Q2,Koraput District,34769,0,21
9032,Odisha,2018,Q2,Malkangiri District,7742,0,21
9033,Odisha,2018,Q2,Sambalpur District,63200,0,21
9034,Odisha,2018,Q2,Kalahandi District,42458,0,21
9035,Odisha,2018,Q2,Anugul District,76885,0,21
9036,Odisha,2018,Q2,Ganjam District,169386,0,21
9037,Odisha,2018,Q2,Jajapur District,114580,0,21
9038,Odisha,2018,Q2,Bargarh District,45700,0,21
9039,Odisha,2018,Q2,Dhenkanal District,64424,0,21
9040,Odisha,2018,Q2,Bhadrak District,81249,0,21
9041,Odisha,2018,Q2,Nuapada District,11826,0,21
9042,Odisha,2018,Q2,Kendujhar District,83050,0,21
9043,Odisha,2018,Q2,Mayurbhanj District,71366,0,21
9044,Odisha,2018,Q2,Jharsuguda District,43568,0,21
9045,Odisha,2018,Q2,Kandhamal District,15002,0,21
9046,Odisha,2018,Q2,Deogarh District,7264,0,21
9047,Odisha,2018,Q2,Sundargarh District,102838,0,21
9048,Odisha,2018,Q2,Jagatsinghapur District,69081,0,21
9049,Odisha,2018,Q2,Balangir District,49147,0,21
9050,Odisha,2018,Q2,Baleshwar District,139968,0,21
9051,Odisha,2018,Q2,Puri District,97920,0,21
9052,Odisha,2018,Q2,Sonepur District,22064,0,21
9053,Odisha,2018,Q2,Khordha District,406689,0,21
9054,Odisha,2018,Q2,Boudh District,12134,0,21
9055,Odisha,2018,Q2,Gajapati District,13397,0,21
