,State,Year,Entity_type,Quarter,District&pincode,Transaction_count,Total_amount,id
7944,Meghalaya,2020,district,Q1,South West Garo Hills,10582,14322530,17
7945,Meghalaya,2020,district,Q1,South Garo Hills,10483,11902327,17
7946,Meghalaya,2020,district,Q1,East Garo Hills,10003,15050504,17
7947,Meghalaya,2020,district,Q1,North Garo Hills,9622,11664668,17
7948,Meghalaya,2020,district,Q1,West Khasi Hills,7569,12185453,17
7949,Meghalaya,2020,pincode,Q1,793001,103312,285965673,17
7950,Meghalaya,2020,pincode,Q1,793002,81054,223117575,17
7951,Meghalaya,2020,pincode,Q1,793101,24418,57033079,17
7952,Meghalaya,2020,pincode,Q1,793210,23907,47019739,17
7953,Meghalaya,2020,pincode,Q1,794105,14847,35002277,17
7954,Meghalaya,2020,pincode,Q1,794001,14318,22670338,17
7955,Meghalaya,2020,pincode,Q1,794101,13517,29171032,17
7956,Meghalaya,2020,pincode,Q1,793011,12926,26418953,17
7957,Meghalaya,2020,pincode,Q1,793007,11987,25544122,17
7958,Meghalaya,2020,pincode,Q1,794104,11922,24914660,17
7959,Meghalaya,2020,district,Q2,East Khasi Hills,294655,669450297,17
7960,Meghalaya,2020,district,Q2,West Garo Hills,107355,178844205,17
7961,Meghalaya,2020,district,Q2,Ribhoi,60451,108416383,17
7962,Meghalaya,2020,district,Q2,East Jaintia Hills,50077,79110098,17
7963,Meghalaya,2020,district,Q2,West Jaintia Hills,26041,22356066,17
7964,Meghalaya,2020,district,Q2,South West Garo Hills,20761,21835410,17
7965,Meghalaya,2020,district,Q2,East Garo Hills,19865,19379120,17
7966,Meghalaya,2020,district,Q2,North Garo Hills,19393,16949021,17
7967,Meghalaya,2020,district,Q2,South Garo Hills,15934,18498464,17
7968,Meghalaya,2020,district,Q2,West Khasi Hills,14911,13551099,17
7969,Meghalaya,2020,pincode,Q2,793001,82349,214418577,17
7970,Meghalaya,2020,pincode,Q2,793002,70788,193010397,17
7971,Meghalaya,2020,pincode,Q2,793210,28832,47657281,17
7972,Meghalaya,2020,pincode,Q2,794105,24842,56811190,17
7973,Meghalaya,2020,pincode,Q2,793101,24250,52144803,17
7974,Meghalaya,2020,pincode,Q2,794101,21478,34647259,17
7975,Meghalaya,2020,pincode,Q2,794104,21074,36943959,17
7976,Meghalaya,2020,pincode,Q2,794001,20774,28346124,17
7977,Meghalaya,2020,pincode,Q2,793011,19781,32336628,17
7978,Meghalaya,2020,pincode,Q2,793007,16882,33226515,17
7979,Meghalaya,2020,district,Q3,East Khasi Hills,239307,571789473,17
7980,Meghalaya,2020,district,Q3,West Garo Hills,117550,249575864,17
7981,Meghalaya,2020,district,Q3,Ribhoi,64590,138771339,17
7982,Meghalaya,2020,district,Q3,East Jaintia Hills,52534,99669877,17
7983,Meghalaya,2020,district,Q3,West Jaintia Hills,28622,39860361,17
7984,Meghalaya,2020,district,Q3,South West Garo Hills,19536,31848167,17
7985,Meghalaya,2020,district,Q3,East Garo Hills,19353,30405909,17
7986,Meghalaya,2020,district,Q3,North Garo Hills,17943,23618250,17
7987,Meghalaya,2020,district,Q3,South Garo Hills,17171,23368652,17
7988,Meghalaya,2020,district,Q3,West Khasi Hills,15031,19820539,17
7989,Meghalaya,2020,pincode,Q3,793001,64872,184743614,17
7990,Meghalaya,2020,pincode,Q3,793210,30783,57545869,17
7991,Meghalaya,2020,pincode,Q3,793101,27591,66215432,17
7992,Meghalaya,2020,pincode,Q3,793002,25567,60802742,17
7993,Meghalaya,2020,pincode,Q3,794001,25373,50664604,17
7994,Meghalaya,2020,pincode,Q3,794101,24905,53652092,17
7995,Meghalaya,2020,pincode,Q3,794105,22882,59399190,17
7996,Meghalaya,2020,pincode,Q3,793011,21592,43087330,17
7997,Meghalaya,2020,pincode,Q3,794104,21547,47873284,17
7998,Meghalaya,2020,pincode,Q3,793007,16753,38314852,17
7999,Meghalaya,2020,district,Q4,East Khasi Hills,298622,777719090,17
8000,Meghalaya,2020,district,Q4,West Garo Hills,149536,362364387,17
8001,Meghalaya,2020,district,Q4,Ribhoi,90879,223682008,17
8002,Meghalaya,2020,district,Q4,East Jaintia Hills,65059,162952261,17
8003,Meghalaya,2020,district,Q4,West Jaintia Hills,32267,55102701,17
8004,Meghalaya,2020,district,Q4,South West Garo Hills,24078,49584665,17
8005,Meghalaya,2020,district,Q4,East Garo Hills,23262,41847990,17
8006,Meghalaya,2020,district,Q4,South Garo Hills,22487,34586748,17
8007,Meghalaya,2020,district,Q4,North Garo Hills,22048,36801863,17
8008,Meghalaya,2020,district,Q4,West Khasi Hills,18440,41431802,17
8009,Meghalaya,2020,pincode,Q4,793001,83561,243804216,17
8010,Meghalaya,2020,pincode,Q4,793101,41902,122314911,17
8011,Meghalaya,2020,pincode,Q4,793210,39853,84641953,17
8012,Meghalaya,2020,pincode,Q4,793002,35148,90824743,17
8013,Meghalaya,2020,pincode,Q4,794104,30771,73373737,17
8014,Meghalaya,2020,pincode,Q4,794105,30734,86993928,17
8015,Meghalaya,2020,pincode,Q4,794101,29717,68562680,17
8016,Meghalaya,2020,pincode,Q4,794001,29667,72534395,17
8017,Meghalaya,2020,pincode,Q4,793011,26651,60635630,17
8018,Meghalaya,2020,pincode,Q4,793007,20922,52343345,17
8019,Meghalaya,2021,district,Q1,East Khasi Hills,322156,915771307,17
8020,Meghalaya,2021,district,Q1,West Garo Hills,133362,370492803,17
8021,Meghalaya,2021,district,Q1,Ribhoi,98957,266571316,17
8022,Meghalaya,2021,district,Q1,East Jaintia Hills,70732,205454314,17
8023,Meghalaya,2021,district,Q1,West Jaintia Hills,24312,53826602,17
8024,Meghalaya,2021,district,Q1,South Garo Hills,19054,44351833,17
8025,Meghalaya,2021,district,Q1,North Garo Hills,18850,37908696,17
8026,Meghalaya,2021,district,Q1,South West Garo Hills,18591,41861206,17
8027,Meghalaya,2021,district,Q1,East Garo Hills,18473,40212217,17
8028,Meghalaya,2021,district,Q1,West Khasi Hills,16947,60183253,17
8029,Meghalaya,2021,pincode,Q1,793001,135187,386470990,17
8030,Meghalaya,2021,pincode,Q1,793101,47550,142699873,17
8031,Meghalaya,2021,pincode,Q1,793210,43747,105030977,17
8032,Meghalaya,2021,pincode,Q1,794105,31553,109155457,17
8033,Meghalaya,2021,pincode,Q1,794104,30637,76541640,17
8034,Meghalaya,2021,pincode,Q1,793002,29718,85654930,17
8035,Meghalaya,2021,pincode,Q1,794101,24109,67301542,17
8036,Meghalaya,2021,pincode,Q1,794001,23620,60607668,17
8037,Meghalaya,2021,pincode,Q1,793011,22762,57330709,17
8038,Meghalaya,2021,pincode,Q1,793102,19946,46084786,17
8039,Meghalaya,2021,district,Q2,East Khasi Hills,386773,994348113,17
8040,Meghalaya,2021,district,Q2,West Garo Hills,174186,437555569,17
8041,Meghalaya,2021,district,Q2,Ribhoi,111231,265892507,17
8042,Meghalaya,2021,district,Q2,East Jaintia Hills,87223,205906820,17
8043,Meghalaya,2021,district,Q2,West Jaintia Hills,30529,53732989,17
8044,Meghalaya,2021,district,Q2,North Garo Hills,25028,37984069,17
8045,Meghalaya,2021,district,Q2,South West Garo Hills,24491,47526700,17
8046,Meghalaya,2021,district,Q2,East Garo Hills,24431,42603145,17
8047,Meghalaya,2021,district,Q2,South Garo Hills,21894,48819031,17
8048,Meghalaya,2021,district,Q2,West Khasi Hills,16590,41326043,17
8049,Meghalaya,2021,pincode,Q2,793001,165598,426313703,17
8050,Meghalaya,2021,pincode,Q2,793210,57026,115283268,17
8051,Meghalaya,2021,pincode,Q2,793101,48528,131101653,17
8052,Meghalaya,2021,pincode,Q2,794104,48384,107138411,17
8053,Meghalaya,2021,pincode,Q2,794105,43088,137176096,17
8054,Meghalaya,2021,pincode,Q2,793002,34320,92640341,17
8055,Meghalaya,2021,pincode,Q2,794001,27790,64440313,17
8056,Meghalaya,2021,pincode,Q2,794101,27136,65710918,17
8057,Meghalaya,2021,pincode,Q2,793011,27035,63624325,17
8058,Meghalaya,2021,pincode,Q2,793102,25533,52914945,17
8059,Meghalaya,2021,district,Q3,East Khasi Hills,475308,1267820067,17
8060,Meghalaya,2021,district,Q3,West Garo Hills,207635,550868915,17
8061,Meghalaya,2021,district,Q3,Ribhoi,135524,337135306,17
8062,Meghalaya,2021,district,Q3,East Jaintia Hills,103142,254116660,17
8063,Meghalaya,2021,district,Q3,West Jaintia Hills,37590,71888903,17
8064,Meghalaya,2021,district,Q3,North Garo Hills,30790,56346103,17
8065,Meghalaya,2021,district,Q3,East Garo Hills,29654,54695590,17
8066,Meghalaya,2021,district,Q3,South West Garo Hills,28662,59140851,17
8067,Meghalaya,2021,district,Q3,South Garo Hills,23378,50417337,17
8068,Meghalaya,2021,district,Q3,West Khasi Hills,17524,45708478,17
8069,Meghalaya,2021,pincode,Q3,793001,207464,530904907,17
8070,Meghalaya,2021,pincode,Q3,793210,66079,138267841,17
8071,Meghalaya,2021,pincode,Q3,793101,65749,174667201,17
8072,Meghalaya,2021,pincode,Q3,794104,55480,120467614,17
8073,Meghalaya,2021,pincode,Q3,794105,50251,166891324,17
8074,Meghalaya,2021,pincode,Q3,793002,43791,129825349,17
8075,Meghalaya,2021,pincode,Q3,794001,35755,91612880,17
8076,Meghalaya,2021,pincode,Q3,794101,33796,92968033,17
8077,Meghalaya,2021,pincode,Q3,793011,33163,80876112,17
8078,Meghalaya,2021,pincode,Q3,793102,30417,68272870,17
8079,Meghalaya,2021,district,Q4,East Khasi Hills,602012,1647841435,17
8080,Meghalaya,2021,district,Q4,West Garo Hills,261543,746098768,17
8081,Meghalaya,2021,district,Q4,Ribhoi,210094,495239611,17
8082,Meghalaya,2021,district,Q4,East Jaintia Hills,140522,371541323,17
8083,Meghalaya,2021,district,Q4,West Jaintia Hills,43460,98276171,17
8084,Meghalaya,2021,district,Q4,North Garo Hills,38565,88113799,17
8085,Meghalaya,2021,district,Q4,East Garo Hills,37744,79675265,17
8086,Meghalaya,2021,district,Q4,South West Garo Hills,35153,76249072,17
8087,Meghalaya,2021,district,Q4,West Khasi Hills,29960,108595108,17
8088,Meghalaya,2021,district,Q4,South Garo Hills,28989,89662812,17
8089,Meghalaya,2021,pincode,Q4,793001,263013,690414224,17
8090,Meghalaya,2021,pincode,Q4,793101,117054,278722454,17
8091,Meghalaya,2021,pincode,Q4,793210,87932,196204865,17
8092,Meghalaya,2021,pincode,Q4,794104,73841,191081991,17
8093,Meghalaya,2021,pincode,Q4,794105,71698,231647775,17
8094,Meghalaya,2021,pincode,Q4,793002,54401,172263562,17
8095,Meghalaya,2021,pincode,Q4,794001,42891,119992937,17
8096,Meghalaya,2021,pincode,Q4,793011,39907,101569097,17
8097,Meghalaya,2021,pincode,Q4,793102,39688,91336742,17
8098,Meghalaya,2021,pincode,Q4,794101,38836,109403120,17
8099,Meghalaya,2022,district,Q1,East Khasi Hills,653082,1762837936,17
8100,Meghalaya,2022,district,Q1,West Garo Hills,325791,991586557,17
8101,Meghalaya,2022,district,Q1,Ribhoi,257923,624403404,17
8102,Meghalaya,2022,district,Q1,East Jaintia Hills,169484,496156278,17
8103,Meghalaya,2022,district,Q1,West Jaintia Hills,49196,126597671,17
8104,Meghalaya,2022,district,Q1,South Garo Hills,43827,166412749,17
8105,Meghalaya,2022,district,Q1,East Garo Hills,42878,97659034,17
8106,Meghalaya,2022,district,Q1,North Garo Hills,42030,87894203,17
8107,Meghalaya,2022,district,Q1,South West Garo Hills,39644,98249285,17
8108,Meghalaya,2022,district,Q1,West Khasi Hills,36687,148090837,17
8109,Meghalaya,2022,pincode,Q1,793001,276853,725122188,17
8110,Meghalaya,2022,pincode,Q1,793101,146497,358732686,17
8111,Meghalaya,2022,pincode,Q1,793210,104592,258096527,17
8112,Meghalaya,2022,pincode,Q1,794105,100267,360153597,17
8113,Meghalaya,2022,pincode,Q1,794104,97389,281145669,17
8114,Meghalaya,2022,pincode,Q1,793002,59028,183373999,17
8115,Meghalaya,2022,pincode,Q1,793103,45968,104363058,17
8116,Meghalaya,2022,pincode,Q1,794001,45495,125397296,17
8117,Meghalaya,2022,pincode,Q1,794101,43770,115738929,17
8118,Meghalaya,2022,pincode,Q1,793200,43235,155876215,17
8119,Meghalaya,2022,district,Q2,East Khasi Hills,853333,2156500112,17
8120,Meghalaya,2022,district,Q2,West Garo Hills,392151,1150602954,17
8121,Meghalaya,2022,district,Q2,Ribhoi,337102,755786725,17
8122,Meghalaya,2022,district,Q2,East Jaintia Hills,193196,502640751,17
8123,Meghalaya,2022,district,Q2,West Jaintia Hills,56272,152394109,17
8124,Meghalaya,2022,district,Q2,East Garo Hills,46150,106793207,17
8125,Meghalaya,2022,district,Q2,North Garo Hills,44965,92496675,17
8126,Meghalaya,2022,district,Q2,South West Garo Hills,43006,118240788,17
8127,Meghalaya,2022,district,Q2,South Garo Hills,33680,92292848,17
8128,Meghalaya,2022,district,Q2,West Khasi Hills,31223,103764884,17
8129,Meghalaya,2022,pincode,Q2,793001,365755,881158453,17
8130,Meghalaya,2022,pincode,Q2,793101,188283,413900997,17
8131,Meghalaya,2022,pincode,Q2,794104,129378,347876781,17
8132,Meghalaya,2022,pincode,Q2,793210,125897,276573197,17
8133,Meghalaya,2022,pincode,Q2,794105,111128,395124843,17
8134,Meghalaya,2022,pincode,Q2,793002,72475,209881832,17
8135,Meghalaya,2022,pincode,Q2,793103,61200,139890522,17
8136,Meghalaya,2022,pincode,Q2,793102,59776,139320224,17
8137,Meghalaya,2022,pincode,Q2,793011,56579,145074946,17
8138,Meghalaya,2022,pincode,Q2,794101,54049,144392050,17
8139,Meghalaya,2022,district,Q3,East Khasi Hills,2924522,6137770373,17
8140,Meghalaya,2022,district,Q3,West Garo Hills,508052,1283479556,17
8141,Meghalaya,2022,district,Q3,Ribhoi,400075,825278960,17
8142,Meghalaya,2022,district,Q3,East Jaintia Hills,241204,633317484,17
8143,Meghalaya,2022,district,Q3,West Jaintia Hills,62798,171112837,17
8144,Meghalaya,2022,district,Q3,South West Garo Hills,48898,121831916,17
8145,Meghalaya,2022,district,Q3,North Garo Hills,48727,107884419,17
8146,Meghalaya,2022,district,Q3,East Garo Hills,47047,99390252,17
8147,Meghalaya,2022,district,Q3,South Garo Hills,35206,88310719,17
8148,Meghalaya,2022,district,Q3,West Khasi Hills,29296,87822016,17
8149,Meghalaya,2022,pincode,Q3,793004,2175126,4365875115,17
8150,Meghalaya,2022,pincode,Q3,793001,231014,516581059,17
8151,Meghalaya,2022,pincode,Q3,793101,209752,416173329,17
8152,Meghalaya,2022,pincode,Q3,794104,157661,361568000,17
8153,Meghalaya,2022,pincode,Q3,793210,141889,306811770,17
8154,Meghalaya,2022,pincode,Q3,794105,123858,374425608,17
8155,Meghalaya,2022,pincode,Q3,794001,122514,272020236,17
8156,Meghalaya,2022,pincode,Q3,793002,85048,236293088,17
8157,Meghalaya,2022,pincode,Q3,793102,68397,146011581,17
8158,Meghalaya,2022,pincode,Q3,793103,63536,127365311,17
8159,Meghalaya,2022,district,Q4,East Khasi Hills,2285868,4886013367,17
8160,Meghalaya,2022,district,Q4,West Garo Hills,612945,1565478827,17
8161,Meghalaya,2022,district,Q4,Ribhoi,416100,855262410,17
8162,Meghalaya,2022,district,Q4,East Jaintia Hills,252554,698736182,17
8163,Meghalaya,2022,district,Q4,West Jaintia Hills,81501,229129661,17
8164,Meghalaya,2022,district,Q4,East Garo Hills,59445,143293321,17
8165,Meghalaya,2022,district,Q4,South West Garo Hills,59231,150334364,17
8166,Meghalaya,2022,district,Q4,North Garo Hills,59149,130072498,17
8167,Meghalaya,2022,district,Q4,South Garo Hills,47478,134393051,17
8168,Meghalaya,2022,district,Q4,West Khasi Hills,41404,141954215,17
8169,Meghalaya,2022,pincode,Q4,793004,1577217,3214355276,17
8170,Meghalaya,2022,pincode,Q4,793101,239315,491850012,17
8171,Meghalaya,2022,pincode,Q4,793001,207191,453102783,17
8172,Meghalaya,2022,pincode,Q4,794104,204321,486310933,17
8173,Meghalaya,2022,pincode,Q4,794105,166376,506634254,17
8174,Meghalaya,2022,pincode,Q4,793210,155563,328805254,17
8175,Meghalaya,2022,pincode,Q4,794001,127431,284276960,17
8176,Meghalaya,2022,pincode,Q4,793002,85470,244536709,17
8177,Meghalaya,2022,pincode,Q4,793102,73640,157514222,17
8178,Meghalaya,2022,pincode,Q4,793103,68797,125896250,17
8179,Mizoram,2018,district,Q1,Aizawl,12006,27918980,15
8180,Mizoram,2018,district,Q1,Lunglei,1604,2350555,15
8181,Mizoram,2018,district,Q1,Kolasib,1457,3891685,15
8182,Mizoram,2018,district,Q1,Mamit,1133,5729263,15
8183,Mizoram,2018,district,Q1,Lawngtlai,735,547180,15
8184,Mizoram,2018,district,Q1,Serchhip,691,1729998,15
8185,Mizoram,2018,district,Q1,Saiha,482,2188550,15
8186,Mizoram,2018,district,Q1,Champhai,453,871005,15
8187,Mizoram,2018,pincode,Q1,796005,3256,6634317,15
8188,Mizoram,2018,pincode,Q1,796009,2877,7236697,15
8189,Mizoram,2018,pincode,Q1,796017,2056,5352070,15
8190,Mizoram,2018,pincode,Q1,796012,1302,4164889,15
8191,Mizoram,2018,pincode,Q1,796701,940,1301113,15
8192,Mizoram,2018,pincode,Q1,796014,822,1536171,15
8193,Mizoram,2018,pincode,Q1,796101,710,972787,15
8194,Mizoram,2018,pincode,Q1,796181,516,1583806,15
8195,Mizoram,2018,pincode,Q1,796772,486,213309,15
8196,Mizoram,2018,pincode,Q1,796421,474,865716,15
8197,Mizoram,2018,district,Q2,Aizawl,16353,48340497,15
8198,Mizoram,2018,district,Q2,Lunglei,3249,6814747,15
8199,Mizoram,2018,district,Q2,Kolasib,2092,5117340,15
8200,Mizoram,2018,district,Q2,Mamit,1813,10477582,15
8201,Mizoram,2018,district,Q2,Serchhip,1237,3831939,15
8202,Mizoram,2018,district,Q2,Saiha,846,5346759,15
8203,Mizoram,2018,district,Q2,Champhai,834,2204311,15
8204,Mizoram,2018,district,Q2,Lawngtlai,627,1375226,15
8205,Mizoram,2018,pincode,Q2,796005,4417,14440855,15
8206,Mizoram,2018,pincode,Q2,796009,4288,12347576,15
8207,Mizoram,2018,pincode,Q2,796017,2817,6939733,15
8208,Mizoram,2018,pincode,Q2,796012,1815,7684010,15
8209,Mizoram,2018,pincode,Q2,796701,1514,3314677,15
8210,Mizoram,2018,pincode,Q2,796181,1037,3325848,15
8211,Mizoram,2018,pincode,Q2,796751,983,1649407,15
8212,Mizoram,2018,pincode,Q2,796014,956,2289322,15
8213,Mizoram,2018,pincode,Q2,796101,892,1776698,15
8214,Mizoram,2018,pincode,Q2,796901,736,5049445,15
8215,Mizoram,2018,district,Q3,Aizawl,24199,72031541,15
8216,Mizoram,2018,district,Q3,Lunglei,4716,12189472,15
8217,Mizoram,2018,district,Q3,Kolasib,2631,6563816,15
8218,Mizoram,2018,district,Q3,Mamit,2247,5446959,15
8219,Mizoram,2018,district,Q3,Serchhip,2133,6572902,15
8220,Mizoram,2018,district,Q3,Lawngtlai,1231,3422241,15
8221,Mizoram,2018,district,Q3,Champhai,1099,4369317,15
8222,Mizoram,2018,district,Q3,Saiha,1060,6004487,15
8223,Mizoram,2018,pincode,Q3,796009,6407,20793872,15
8224,Mizoram,2018,pincode,Q3,796005,6039,18735684,15
8225,Mizoram,2018,pincode,Q3,796017,3562,10885780,15
8226,Mizoram,2018,pincode,Q3,796012,2387,7270030,15
8227,Mizoram,2018,pincode,Q3,796701,2116,5451685,15
8228,Mizoram,2018,pincode,Q3,796181,1614,5395864,15
8229,Mizoram,2018,pincode,Q3,796025,1374,1387592,15
8230,Mizoram,2018,pincode,Q3,796014,1354,3878963,15
8231,Mizoram,2018,pincode,Q3,796751,1353,3096178,15
8232,Mizoram,2018,pincode,Q3,796101,1276,2802222,15
8233,Mizoram,2018,district,Q4,Aizawl,31828,114757156,15
8234,Mizoram,2018,district,Q4,Lunglei,6349,20867419,15
8235,Mizoram,2018,district,Q4,Kolasib,4701,13882638,15
8236,Mizoram,2018,district,Q4,Mamit,4168,12100776,15
8237,Mizoram,2018,district,Q4,Serchhip,2830,9311124,15
8238,Mizoram,2018,district,Q4,Lawngtlai,2341,5862745,15
8239,Mizoram,2018,district,Q4,Champhai,1726,6092672,15
8240,Mizoram,2018,district,Q4,Saiha,1299,7552316,15
8241,Mizoram,2018,pincode,Q4,796009,9171,31415683,15
8242,Mizoram,2018,pincode,Q4,796005,8062,29851790,15
8243,Mizoram,2018,pincode,Q4,796017,4899,16932559,15
8244,Mizoram,2018,pincode,Q4,796701,3226,10530239,15
8245,Mizoram,2018,pincode,Q4,796012,3127,15237044,15
8246,Mizoram,2018,pincode,Q4,796181,1957,7055363,15
8247,Mizoram,2018,pincode,Q4,796441,1885,5348984,15
8248,Mizoram,2018,pincode,Q4,796014,1806,7106611,15
8249,Mizoram,2018,pincode,Q4,796081,1652,5024290,15
8250,Mizoram,2018,pincode,Q4,796101,1528,4954033,15
8251,Mizoram,2019,district,Q1,Aizawl,40608,125499167,15
8252,Mizoram,2019,district,Q1,Lunglei,8092,24562628,15
8253,Mizoram,2019,district,Q1,Kolasib,5590,15775791,15
8254,Mizoram,2019,district,Q1,Mamit,5400,15141345,15
8255,Mizoram,2019,district,Q1,Lawngtlai,3749,12077236,15
8256,Mizoram,2019,district,Q1,Serchhip,2964,9972286,15
8257,Mizoram,2019,district,Q1,Saiha,2038,8448785,15
8258,Mizoram,2019,district,Q1,Champhai,1865,6683655,15
8259,Mizoram,2019,pincode,Q1,796005,10815,32202219,15
8260,Mizoram,2019,pincode,Q1,796009,9839,32773218,15
8261,Mizoram,2019,pincode,Q1,796017,8036,17505331,15
8262,Mizoram,2019,pincode,Q1,796012,3804,17838227,15
8263,Mizoram,2019,pincode,Q1,796701,3747,13122660,15
8264,Mizoram,2019,pincode,Q1,796014,2336,8773850,15
8265,Mizoram,2019,pincode,Q1,796181,2324,8118499,15
8266,Mizoram,2019,pincode,Q1,796441,2085,6195278,15
8267,Mizoram,2019,pincode,Q1,796101,2058,5564633,15
8268,Mizoram,2019,pincode,Q1,796751,1936,4695774,15
8269,Mizoram,2019,district,Q2,Aizawl,45257,147150855,15
8270,Mizoram,2019,district,Q2,Lunglei,8919,29564431,15
8271,Mizoram,2019,district,Q2,Kolasib,5077,15941097,15
