,State,Year,Quater,Transacion_type,Transacion_count,Transacion_amount,id
334,Assam,2019,Q3,Others,61396,46973660.73634353,18
335,Assam,2019,Q4,Peer To Peer Payments,3222143,14083346879.361856,18
336,Assam,2019,Q4,Recharge & Bill Payments,2937800,704118873.972094,18
337,Assam,2019,Q4,Merchant Payments,544053,456318130.082201,18
338,Assam,2019,Q4,Financial Services,9621,3492255.0860687294,18
339,Assam,2019,Q4,Others,46893,34707757.009855896,18
340,Assam,2020,Q1,Peer To Peer Payments,4058740,18977446151.768826,18
341,Assam,2020,Q1,Recharge & Bill Payments,3897975,971722606.1579468,18
342,Assam,2020,Q1,Merchant Payments,792646,675423852.9512749,18
343,Assam,2020,Q1,Financial Services,10173,7054325.507515656,18
344,Assam,2020,Q1,Others,49326,36781411.34368035,18
345,Assam,2020,Q2,Recharge & Bill Payments,6045321,1612522828.7163477,18
346,Assam,2020,Q2,Peer To Peer Payments,3648386,17358374071.26616,18
347,Assam,2020,Q2,Merchant Payments,742400,749018053.2400584,18
348,Assam,2020,Q2,Financial Services,19814,18130004.687672265,18
349,Assam,2020,Q2,Others,49278,28255168.009208795,18
350,Assam,2020,Q3,Peer To Peer Payments,5637893,26646565777.43919,18
351,Assam,2020,Q3,Recharge & Bill Payments,5292154,1627282415.9451878,18
352,Assam,2020,Q3,Merchant Payments,1383230,1492484153.3873158,18
353,Assam,2020,Q3,Financial Services,24954,28452966.02637225,18
354,Assam,2020,Q3,Others,59480,36605946.74600269,18
355,Assam,2020,Q4,Peer To Peer Payments,7538478,36013292450.814384,18
356,Assam,2020,Q4,Recharge & Bill Payments,5383505,1662189124.4177454,18
357,Assam,2020,Q4,Merchant Payments,2392184,2466913305.59039,18
358,Assam,2020,Q4,Financial Services,29764,32314809.975261036,18
359,Assam,2020,Q4,Others,79523,51901628.46643049,18
360,Assam,2021,Q1,Peer To Peer Payments,9449096,45476079487.10464,18
361,Assam,2021,Q1,Recharge & Bill Payments,6494111,2103017761.546533,18
362,Assam,2021,Q1,Merchant Payments,3459132,3657261586.2001615,18
363,Assam,2021,Q1,Financial Services,34049,41291047.3832124,18
364,Assam,2021,Q1,Others,75672,48814663.88782827,18
365,Assam,2021,Q2,Peer To Peer Payments,11668399,51521387890.61253,18
366,Assam,2021,Q2,Recharge & Bill Payments,9058005,2657676415.2458973,18
367,Assam,2021,Q2,Merchant Payments,4562669,4914753140.040101,18
368,Assam,2021,Q2,Financial Services,49671,46106001.498141706,18
369,Assam,2021,Q2,Others,94161,52549929.267157935,18
370,Assam,2021,Q3,Peer To Peer Payments,15617592,64131823895.235466,18
371,Assam,2021,Q3,Recharge & Bill Payments,10284267,3248364164.1984267,18
372,Assam,2021,Q3,Merchant Payments,7431371,8208706348.034584,18
373,Assam,2021,Q3,Financial Services,39479,43889820.49598976,18
374,Assam,2021,Q3,Others,131732,67715045.34317216,18
375,Assam,2021,Q4,Peer To Peer Payments,21393962,86801625126.53499,18
376,Assam,2021,Q4,Merchant Payments,12895755,13378765005.905182,18
377,Assam,2021,Q4,Recharge & Bill Payments,11484376,3842004488.37332,18
378,Assam,2021,Q4,Financial Services,60724,65456475.826191336,18
379,Assam,2021,Q4,Others,185544,97116796.57575196,18
380,Assam,2022,Q1,Peer To Peer Payments,27156085,108855352347.44864,18
381,Assam,2022,Q1,Merchant Payments,19011883,18833132506.022354,18
382,Assam,2022,Q1,Recharge & Bill Payments,12474674,4424035840.366192,18
383,Assam,2022,Q1,Financial Services,68432,73257991.39188361,18
384,Assam,2022,Q1,Others,178812,94659207.47378008,18
385,Assam,2022,Q2,Peer To Peer Payments,33879530,123829913105.31844,18
386,Assam,2022,Q2,Merchant Payments,28377534,24333260089.826862,18
387,Assam,2022,Q2,Recharge & Bill Payments,13858113,4814695679.877083,18
388,Assam,2022,Q2,Financial Services,50785,55549153.74320389,18
389,Assam,2022,Q2,Others,168763,77624058.0178437,18
390,Assam,2022,Q3,Peer To Peer Payments,37000266,127264703851.96635,18
391,Assam,2022,Q3,Merchant Payments,34935460,28789992307.161205,18
392,Assam,2022,Q3,Recharge & Bill Payments,13974568,5295136932.037907,18
393,Assam,2022,Q3,Financial Services,65066,62882386.459812224,18
394,Assam,2022,Q3,Others,138451,76363577.27323309,18
395,Assam,2022,Q4,Peer To Peer Payments,44828832,150693397669.18314,18
396,Assam,2022,Q4,Merchant Payments,43605784,36033810141.574844,18
397,Assam,2022,Q4,Recharge & Bill Payments,15344794,5773980885.270762,18
398,Assam,2022,Q4,Financial Services,74414,75960367.91633397,18
399,Assam,2022,Q4,Others,127443,76370123.60102956,18
400,Bihar,2018,Q1,Recharge & Bill Payments,3159922,375559206.7727593,10
401,Bihar,2018,Q1,Peer To Peer Payments,2052089,5295346761.45083,10
402,Bihar,2018,Q1,Financial Services,194295,33999413.87739952,10
403,Bihar,2018,Q1,Merchant Payments,138885,139827755.73655012,10
404,Bihar,2018,Q1,Others,279111,201025034.17960185,10
405,Bihar,2018,Q2,Recharge & Bill Payments,4346849,700649777.0602969,10
406,Bihar,2018,Q2,Peer To Peer Payments,3447898,12141448845.07762,10
407,Bihar,2018,Q2,Merchant Payments,311487,318571872.8216527,10
408,Bihar,2018,Q2,Financial Services,267433,45332532.09643287,10
409,Bihar,2018,Q2,Others,258711,300128082.6160458,10
410,Bihar,2018,Q3,Peer To Peer Payments,8893764,18695889187.89432,10
411,Bihar,2018,Q3,Recharge & Bill Payments,4401439,804061398.5166465,10
412,Bihar,2018,Q3,Merchant Payments,586862,367608510.7261781,10
413,Bihar,2018,Q3,Financial Services,274510,33276460.45213346,10
414,Bihar,2018,Q3,Others,211229,234968821.31206357,10
415,Bihar,2018,Q4,Peer To Peer Payments,8094296,26224303882.80399,10
416,Bihar,2018,Q4,Recharge & Bill Payments,5469096,986310785.0093702,10
417,Bihar,2018,Q4,Merchant Payments,1680664,848968693.0665624,10
418,Bihar,2018,Q4,Financial Services,237247,36199427.51318769,10
419,Bihar,2018,Q4,Others,251098,302214380.18458414,10
420,Bihar,2019,Q1,Peer To Peer Payments,16807040,38824078062.32093,10
421,Bihar,2019,Q1,Recharge & Bill Payments,7036367,1333688182.5386746,10
422,Bihar,2019,Q1,Merchant Payments,2055267,1024996999.5279309,10
423,Bihar,2019,Q1,Financial Services,204689,28599535.734409343,10
424,Bihar,2019,Q1,Others,252871,291464734.4043106,10
425,Bihar,2019,Q2,Peer To Peer Payments,15837449,58381285240.80835,10
426,Bihar,2019,Q2,Recharge & Bill Payments,9279442,1996804238.2749755,10
427,Bihar,2019,Q2,Merchant Payments,4365465,2308145849.844257,10
428,Bihar,2019,Q2,Financial Services,129603,63338108.53755434,10
429,Bihar,2019,Q2,Others,348520,382864846.0767575,10
430,Bihar,2019,Q3,Peer To Peer Payments,15446119,61831776093.09613,10
431,Bihar,2019,Q3,Recharge & Bill Payments,9115040,2140566974.705637,10
432,Bihar,2019,Q3,Merchant Payments,7206001,3413490288.313708,10
433,Bihar,2019,Q3,Financial Services,89997,20145460.42764103,10
434,Bihar,2019,Q3,Others,282743,286804437.7358033,10
435,Bihar,2019,Q4,Peer To Peer Payments,26337842,86340631422.24606,10
436,Bihar,2019,Q4,Recharge & Bill Payments,11358597,2649616529.830146,10
437,Bihar,2019,Q4,Merchant Payments,5519582,4177574379.0405855,10
438,Bihar,2019,Q4,Financial Services,100192,18815964.761792127,10
439,Bihar,2019,Q4,Others,214101,126788281.9306988,10
440,Bihar,2020,Q1,Peer To Peer Payments,23163922,99873688132.9031,10
441,Bihar,2020,Q1,Recharge & Bill Payments,13837430,3680590624.9006095,10
442,Bihar,2020,Q1,Merchant Payments,7822567,5562692116.570807,10
443,Bihar,2020,Q1,Financial Services,57233,23954789.407903705,10
444,Bihar,2020,Q1,Others,200663,115927863.46366584,10
445,Bihar,2020,Q2,Peer To Peer Payments,26572651,116244368941.33606,10
446,Bihar,2020,Q2,Recharge & Bill Payments,19522564,5642294772.453551,10
447,Bihar,2020,Q2,Merchant Payments,7011681,6760404421.62296,10
448,Bihar,2020,Q2,Financial Services,73119,54077813.2606806,10
449,Bihar,2020,Q2,Others,206727,105377680.17075576,10
450,Bihar,2020,Q3,Peer To Peer Payments,37294332,153664683751.53278,10
451,Bihar,2020,Q3,Recharge & Bill Payments,19027978,6313780616.601829,10
452,Bihar,2020,Q3,Merchant Payments,14777337,13111735855.02769,10
453,Bihar,2020,Q3,Financial Services,104135,81355476.16367023,10
454,Bihar,2020,Q3,Others,299966,157309412.49242482,10
455,Bihar,2020,Q4,Peer To Peer Payments,49432098,208484557891.42865,10
456,Bihar,2020,Q4,Merchant Payments,26750991,23185594534.30522,10
457,Bihar,2020,Q4,Recharge & Bill Payments,19908687,6926960996.688756,10
458,Bihar,2020,Q4,Financial Services,119416,100785736.00790764,10
459,Bihar,2020,Q4,Others,380481,207713978.0422388,10
460,Bihar,2021,Q1,Peer To Peer Payments,58566582,242013312361.31104,10
461,Bihar,2021,Q1,Merchant Payments,33959313,30171144593.369877,10
462,Bihar,2021,Q1,Recharge & Bill Payments,21974086,8505455545.448764,10
463,Bihar,2021,Q1,Financial Services,124277,112949858.25028671,10
464,Bihar,2021,Q1,Others,308219,170787342.8481179,10
465,Bihar,2021,Q2,Peer To Peer Payments,78694099,319758683264.15344,10
466,Bihar,2021,Q2,Merchant Payments,44686786,43458914639.77138,10
467,Bihar,2021,Q2,Recharge & Bill Payments,31646149,11030849713.502428,10
468,Bihar,2021,Q2,Financial Services,149791,116086345.91301712,10
469,Bihar,2021,Q2,Others,426797,215721223.2386405,10
470,Bihar,2021,Q3,Peer To Peer Payments,92785704,331514102784.2631,10
471,Bihar,2021,Q3,Merchant Payments,64094961,53849745604.9643,10
472,Bihar,2021,Q3,Recharge & Bill Payments,30081746,11327303470.019917,10
473,Bihar,2021,Q3,Financial Services,135748,130349071.61901988,10
474,Bihar,2021,Q3,Others,572954,241260025.54569885,10
475,Bihar,2021,Q4,Peer To Peer Payments,117340712,423665098014.2792,10
476,Bihar,2021,Q4,Merchant Payments,95992559,81729122295.53772,10
477,Bihar,2021,Q4,Recharge & Bill Payments,30824177,13438634948.212645,10
478,Bihar,2021,Q4,Financial Services,186298,173358268.82083318,10
479,Bihar,2021,Q4,Others,783199,365400541.9114517,10
480,Bihar,2022,Q1,Peer To Peer Payments,138085265,500024806542.6933,10
481,Bihar,2022,Q1,Merchant Payments,114892163,95507710275.50964,10
482,Bihar,2022,Q1,Recharge & Bill Payments,30545266,15431605247.390364,10
483,Bihar,2022,Q1,Financial Services,169722,148088975.22896564,10
484,Bihar,2022,Q1,Others,698018,299484690.3236611,10
485,Bihar,2022,Q2,Peer To Peer Payments,164119431,610448610667.7207,10
486,Bihar,2022,Q2,Merchant Payments,158289353,126423430586.42947,10
487,Bihar,2022,Q2,Recharge & Bill Payments,36950622,17225668601.948982,10
488,Bihar,2022,Q2,Financial Services,124199,116203820.91131487,10
489,Bihar,2022,Q2,Others,661424,247541289.12967217,10
490,Bihar,2022,Q3,Merchant Payments,198273336,137873615624.72937,10
491,Bihar,2022,Q3,Peer To Peer Payments,192304951,632747186972.1919,10
492,Bihar,2022,Q3,Recharge & Bill Payments,46044353,20417791249.02832,10
493,Bihar,2022,Q3,Financial Services,179533,161987346.1868727,10
494,Bihar,2022,Q3,Others,565212,245905365.7791165,10
495,Bihar,2022,Q4,Merchant Payments,243777692,172924170171.63205,10
496,Bihar,2022,Q4,Peer To Peer Payments,225487662,739870172148.0806,10
497,Bihar,2022,Q4,Recharge & Bill Payments,47054083,22729599211.247635,10
498,Bihar,2022,Q4,Financial Services,205989,199208429.5113938,10
499,Bihar,2022,Q4,Others,559223,288999714.3604311,10
500,Chandigarh,2018,Q1,Recharge & Bill Payments,201262,47479581.16264416,4
501,Chandigarh,2018,Q1,Peer To Peer Payments,135136,527998849.34055936,4
502,Chandigarh,2018,Q1,Merchant Payments,21431,19477066.53327672,4
503,Chandigarh,2018,Q1,Financial Services,8473,1865618.249949839,4
504,Chandigarh,2018,Q1,Others,15593,16614305.58119321,4
505,Chandigarh,2018,Q2,Recharge & Bill Payments,224548,76722906.67871952,4
506,Chandigarh,2018,Q2,Peer To Peer Payments,194627,835296156.4220204,4
507,Chandigarh,2018,Q2,Merchant Payments,34606,29408471.50633328,4
508,Chandigarh,2018,Q2,Financial Services,11927,3679451.8635118967,4
509,Chandigarh,2018,Q2,Others,13376,16116275.274144216,4
510,Chandigarh,2018,Q3,Peer To Peer Payments,295358,1217617705.968176,4
511,Chandigarh,2018,Q3,Recharge & Bill Payments,236445,100639674.6708905,4
512,Chandigarh,2018,Q3,Merchant Payments,64998,37560565.97386869,4
513,Chandigarh,2018,Q3,Financial Services,7642,1302311.5967954171,4
514,Chandigarh,2018,Q3,Others,12493,12234189.324580798,4
515,Chandigarh,2018,Q4,Peer To Peer Payments,431461,1793871702.3196409,4
516,Chandigarh,2018,Q4,Recharge & Bill Payments,310527,128130475.99274208,4
517,Chandigarh,2018,Q4,Merchant Payments,135266,94010713.60616028,4
518,Chandigarh,2018,Q4,Financial Services,10008,2039811.337203704,4
519,Chandigarh,2018,Q4,Others,17854,14538888.5242277,4
520,Chandigarh,2019,Q1,Peer To Peer Payments,689400,2123866601.651376,4
521,Chandigarh,2019,Q1,Recharge & Bill Payments,390610,161414934.10238376,4
522,Chandigarh,2019,Q1,Merchant Payments,169984,97230471.44089969,4
523,Chandigarh,2019,Q1,Financial Services,7412,917030.9066760786,4
524,Chandigarh,2019,Q1,Others,17070,12603012.342693318,4
525,Chandigarh,2019,Q2,Peer To Peer Payments,604849,2339922407.523348,4
526,Chandigarh,2019,Q2,Recharge & Bill Payments,342294,185659011.54417652,4
527,Chandigarh,2019,Q2,Merchant Payments,277811,152766864.66190332,4
528,Chandigarh,2019,Q2,Financial Services,5590,839765.161351582,4
529,Chandigarh,2019,Q2,Others,21926,13928050.053676538,4
530,Chandigarh,2019,Q3,Peer To Peer Payments,722233,2815184152.8041325,4
531,Chandigarh,2019,Q3,Merchant Payments,447069,226535908.8355719,4
532,Chandigarh,2019,Q3,Recharge & Bill Payments,308219,213884900.47217816,4
533,Chandigarh,2019,Q3,Financial Services,2447,794918.674981478,4
534,Chandigarh,2019,Q3,Others,26575,13282206.873976797,4
535,Chandigarh,2019,Q4,Peer To Peer Payments,927850,3586763928.6423693,4
536,Chandigarh,2019,Q4,Merchant Payments,561630,318692521.79224944,4
537,Chandigarh,2019,Q4,Recharge & Bill Payments,338203,237695594.96329552,4
538,Chandigarh,2019,Q4,Financial Services,1911,654298.6785004465,4
539,Chandigarh,2019,Q4,Others,21321,8707473.86293627,4
540,Chandigarh,2020,Q1,Peer To Peer Payments,1087401,4421372542.468033,4
541,Chandigarh,2020,Q1,Merchant Payments,764832,438193845.4527705,4
542,Chandigarh,2020,Q1,Recharge & Bill Payments,389851,257250007.2445577,4
543,Chandigarh,2020,Q1,Financial Services,1574,1406138.1883251297,4
544,Chandigarh,2020,Q1,Others,18853,8230536.662513691,4
545,Chandigarh,2020,Q2,Peer To Peer Payments,766698,3293060119.5471582,4
546,Chandigarh,2020,Q2,Merchant Payments,390906,331423259.0003719,4
547,Chandigarh,2020,Q2,Recharge & Bill Payments,361577,214425229.3354035,4
548,Chandigarh,2020,Q2,Financial Services,1797,3982005.1176844486,4
549,Chandigarh,2020,Q2,Others,7032,4125116.689457224,4
550,Chandigarh,2020,Q3,Peer To Peer Payments,981986,4178346395.412492,4
551,Chandigarh,2020,Q3,Merchant Payments,796634,604271248.9262259,4
552,Chandigarh,2020,Q3,Recharge & Bill Payments,366353,296964794.9657042,4
553,Chandigarh,2020,Q3,Financial Services,2643,5254415.457263877,4
554,Chandigarh,2020,Q3,Others,10470,4972498.603385328,4
555,Chandigarh,2020,Q4,Merchant Payments,1322026,939307675.8510206,4
556,Chandigarh,2020,Q4,Peer To Peer Payments,1159377,4872318731.339843,4
557,Chandigarh,2020,Q4,Recharge & Bill Payments,409997,320731281.94750684,4
558,Chandigarh,2020,Q4,Financial Services,3346,4400109.748752326,4
559,Chandigarh,2020,Q4,Others,17970,10005102.462219946,4
560,Chandigarh,2021,Q1,Merchant Payments,1799072,1210594490.0981498,4
561,Chandigarh,2021,Q1,Peer To Peer Payments,1472084,5916467167.303293,4
562,Chandigarh,2021,Q1,Recharge & Bill Payments,678396,451109555.33889335,4
563,Chandigarh,2021,Q1,Financial Services,5111,7700394.761505902,4
564,Chandigarh,2021,Q1,Others,15574,10549252.044153867,4
565,Chandigarh,2021,Q2,Merchant Payments,1926913,1390989390.7789688,4
566,Chandigarh,2021,Q2,Peer To Peer Payments,1663559,6541132352.922333,4
567,Chandigarh,2021,Q2,Recharge & Bill Payments,806710,467698864.6672056,4
568,Chandigarh,2021,Q2,Financial Services,5502,7394941.032842191,4
569,Chandigarh,2021,Q2,Others,14863,10458390.53475552,4
570,Chandigarh,2021,Q3,Merchant Payments,3179506,2245390329.2047896,4
571,Chandigarh,2021,Q3,Peer To Peer Payments,2434417,8927868098.340746,4
572,Chandigarh,2021,Q3,Recharge & Bill Payments,1008585,620437997.3899603,4
573,Chandigarh,2021,Q3,Financial Services,5700,7960844.903971832,4
574,Chandigarh,2021,Q3,Others,21170,14225734.853836158,4
575,Chandigarh,2021,Q4,Merchant Payments,4056249,3041038519.8233976,4
576,Chandigarh,2021,Q4,Peer To Peer Payments,2797561,10610461952.10716,4
577,Chandigarh,2021,Q4,Recharge & Bill Payments,1013153,693790747.2429855,4
578,Chandigarh,2021,Q4,Financial Services,7038,10459431.863661809,4
579,Chandigarh,2021,Q4,Others,24902,17832859.58125159,4
580,Chandigarh,2022,Q1,Merchant Payments,4511757,3264574793.456436,4
581,Chandigarh,2022,Q1,Peer To Peer Payments,3012464,11150701028.605722,4
582,Chandigarh,2022,Q1,Recharge & Bill Payments,1046187,731347957.2152067,4
583,Chandigarh,2022,Q1,Financial Services,7228,13538635.562948208,4
584,Chandigarh,2022,Q1,Others,22855,14829134.999686666,4
585,Chandigarh,2022,Q2,Merchant Payments,6136803,3919372475.5605655,4
586,Chandigarh,2022,Q2,Peer To Peer Payments,3489382,12549248085.111444,4
587,Chandigarh,2022,Q2,Recharge & Bill Payments,1119367,792957088.5933374,4
588,Chandigarh,2022,Q2,Financial Services,6673,8943857.181076445,4
589,Chandigarh,2022,Q2,Others,20264,12978651.924569944,4
590,Chandigarh,2022,Q3,Merchant Payments,7665907,4713972532.82215,4
591,Chandigarh,2022,Q3,Peer To Peer Payments,4423590,14788179156.481958,4
592,Chandigarh,2022,Q3,Recharge & Bill Payments,1360342,1033530639.9360826,4
593,Chandigarh,2022,Q3,Financial Services,8868,9918740.020967592,4
594,Chandigarh,2022,Q3,Others,19466,14156668.144691642,4
595,Chandigarh,2022,Q4,Merchant Payments,10170372,6570336079.954211,4
596,Chandigarh,2022,Q4,Peer To Peer Payments,5951989,20013621495.89691,4
597,Chandigarh,2022,Q4,Recharge & Bill Payments,1749647,1267654269.1590743,4
598,Chandigarh,2022,Q4,Financial Services,10778,12000766.356404984,4
599,Chandigarh,2022,Q4,Others,22054,16141955.57281622,4
600,Chhattisgarh,2018,Q1,Recharge & Bill Payments,1177618,206518662.81014803,22
601,Chhattisgarh,2018,Q1,Peer To Peer Payments,550697,1838238336.1663632,22
602,Chhattisgarh,2018,Q1,Merchant Payments,42411,39708474.15869055,22
603,Chhattisgarh,2018,Q1,Financial Services,33002,7350624.274461515,22
604,Chhattisgarh,2018,Q1,Others,87786,57339459.82710209,22
605,Chhattisgarh,2018,Q2,Recharge & Bill Payments,1643461,351709628.0901169,22
606,Chhattisgarh,2018,Q2,Peer To Peer Payments,933066,3703114547.658351,22
607,Chhattisgarh,2018,Q2,Merchant Payments,118438,129967815.18510856,22
608,Chhattisgarh,2018,Q2,Financial Services,40299,9405941.62707696,22
609,Chhattisgarh,2018,Q2,Others,80892,69972510.60099621,22
610,Chhattisgarh,2018,Q3,Recharge & Bill Payments,1911374,443460556.77590346,22
611,Chhattisgarh,2018,Q3,Peer To Peer Payments,1619886,5647949187.747948,22
612,Chhattisgarh,2018,Q3,Merchant Payments,220572,145342066.01377475,22
613,Chhattisgarh,2018,Q3,Financial Services,31927,6195179.156999446,22
614,Chhattisgarh,2018,Q3,Others,75845,59360083.75169004,22
615,Chhattisgarh,2018,Q4,Recharge & Bill Payments,2438959,554514488.4121984,22
616,Chhattisgarh,2018,Q4,Peer To Peer Payments,2342713,8450105299.480802,22
617,Chhattisgarh,2018,Q4,Merchant Payments,458091,331842964.57864183,22
